presFesto-1 [V]	AWM5-5 [V]	SSCDP15-3 [V]
5.628	1.993	2.754
5.634	1.993	2.754
5.632	1.994	2.754
5.634	1.994	2.755
5.632	1.995	2.754
5.633	1.993	2.753
5.631	1.992	2.753
5.627	1.992	2.753
5.627	1.993	2.755
5.629	1.991	2.753
5.630	1.992	2.753
5.635	1.993	2.754
5.634	1.993	2.753
5.631	1.993	2.754
5.632	1.993	2.753
5.628	1.993	2.753
5.626	1.992	2.753
5.628	1.992	2.753
5.628	1.992	2.753
5.631	1.991	2.753
5.631	1.991	2.753
5.634	1.990	2.753
5.635	1.990	2.753
5.635	1.990	2.753
5.629	1.990	2.752
5.628	1.991	2.753
5.626	1.990	2.753
5.625	1.991	2.753
5.631	1.992	2.753
5.626	1.992	2.752
5.629	1.993	2.754
5.629	1.993	2.753
5.633	1.993	2.753
5.629	1.992	2.753
5.629	1.991	2.751
5.626	1.991	2.754
5.625	1.990	2.752
5.626	1.990	2.753
5.628	1.991	2.752
5.632	1.991	2.751
5.630	1.991	2.752
5.632	1.990	2.753
5.632	1.990	2.752
5.630	1.989	2.752
5.628	1.990	2.751
5.626	1.991	2.752
5.627	1.990	2.752
5.627	1.991	2.752
5.628	1.991	2.752
5.629	1.991	2.751
5.631	1.990	2.752
5.631	1.990	2.753
5.631	1.990	2.754
5.627	1.990	2.751
5.626	1.989	2.753
5.625	1.990	2.752
5.625	1.990	2.752
5.626	1.990	2.751
5.625	1.990	2.752
5.631	1.990	2.752
5.628	1.990	2.753
5.628	1.989	2.753
5.625	1.989	2.752
5.626	1.989	2.751
5.627	1.988	2.753
5.625	1.989	2.752
5.625	1.989	2.751
5.628	1.989	2.752
5.628	1.989	2.752
5.630	1.989	2.752
5.630	1.989	2.752
5.629	1.989	2.752
5.625	1.988	2.752
5.625	1.988	2.752
5.626	1.988	2.751
5.625	1.989	2.752
5.625	1.989	2.752
5.630	1.990	2.753
5.626	1.989	2.751
5.631	1.989	2.750
5.626	1.989	2.751
5.628	1.988	2.752
5.625	1.987	2.752
5.623	1.986	2.752
5.627	1.987	2.751
5.622	1.986	2.750
5.625	1.987	2.750
5.627	1.988	2.750
5.622	1.989	2.750
5.631	1.989	2.751
5.626	1.989	2.751
5.627	1.988	2.750
5.623	1.987	2.750
5.625	1.986	2.750
5.625	1.986	2.750
5.623	1.986	2.750
5.626	1.985	2.751
5.630	1.986	2.750
5.626	1.986	2.751
5.629	1.986	2.751
5.623	1.986	2.750
5.627	1.985	2.751
5.623	1.986	2.750
5.622	1.984	2.751
5.626	1.984	2.751
5.625	1.985	2.751
5.625	1.985	2.752
5.625	1.985	2.750
5.626	1.986	2.750
5.624	1.986	2.750
5.624	1.987	2.751
5.622	1.986	2.750
5.621	1.986	2.751
5.624	1.986	2.751
5.622	1.986	2.750
5.625	1.987	2.750
5.624	1.987	2.750
5.627	1.987	2.751
5.623	1.988	2.750
5.626	1.987	2.750
5.625	1.987	2.751
5.622	1.987	2.750
5.623	1.986	2.751
5.626	1.986	2.750
5.620	1.986	2.751
5.624	1.986	2.751
5.627	1.986	2.749
5.626	1.986	2.751
5.625	1.986	2.751
5.625	1.985	2.751
5.623	1.985	2.751
5.620	1.985	2.751
5.623	1.985	2.750
5.624	1.985	2.750
5.623	1.985	2.751
5.624	1.985	2.750
5.620	1.984	2.751
5.622	1.983	2.750
5.623	1.982	2.750
5.622	1.983	2.749
5.620	1.983	2.749
5.621	1.983	2.749
5.620	1.984	2.749
5.623	1.983	2.750
5.621	1.983	2.750
5.624	1.985	2.750
5.620	1.985	2.750
5.626	1.986	2.748
5.621	1.987	2.749
5.624	1.985	2.750
5.619	1.985	2.748
5.622	1.985	2.748
5.623	1.985	2.749
5.622	1.984	2.749
5.621	1.984	2.749
5.626	1.984	2.750
5.621	1.984	2.749
5.622	1.983	2.749
5.618	1.984	2.749
5.621	1.983	2.752
5.620	1.983	2.749
5.623	1.983	2.749
5.621	1.982	2.750
5.622	1.982	2.749
5.620	1.982	2.750
5.618	1.983	2.748
5.621	1.984	2.748
5.619	1.984	2.749
5.622	1.985	2.748
5.622	1.985	2.749
5.621	1.984	2.748
5.619	1.984	2.748
5.623	1.983	2.747
5.619	1.982	2.748
5.623	1.981	2.748
5.620	1.982	2.748
5.622	1.981	2.748
5.622	1.983	2.748
5.621	1.983	2.748
5.622	1.983	2.748
5.619	1.984	2.748
5.619	1.984	2.748
5.621	1.983	2.748
5.620	1.982	2.749
5.621	1.982	2.748
5.621	1.981	2.748
5.620	1.981	2.748
5.619	1.981	2.748
5.621	1.982	2.748
5.618	1.982	2.748
5.619	1.983	2.748
5.619	1.983	2.748
5.620	1.983	2.748
5.620	1.982	2.748
5.620	1.982	2.747
5.618	1.982	2.747
5.617	1.981	2.747
5.617	1.981	2.748
5.618	1.980	2.747
5.618	1.980	2.748
5.618	1.981	2.748
5.619	1.981	2.748
5.619	1.982	2.748
5.620	1.982	2.747
5.619	1.982	2.748
5.617	1.981	2.747
5.620	1.981	2.747
5.617	1.980	2.747
5.617	1.981	2.749
5.616	1.981	2.748
5.619	1.981	2.747
5.620	1.981	2.748
5.617	1.980	2.750
5.619	1.980	2.748
5.617	1.980	2.747
5.619	1.980	2.747
5.614	1.980	2.747
5.616	1.980	2.746
5.613	1.980	2.748
5.613	1.980	2.746
5.618	1.980	2.747
5.618	1.978	2.747
5.616	1.978	2.746
5.619	1.978	2.747
5.618	1.978	2.748
5.614	1.978	2.747
5.613	1.978	2.747
5.617	1.979	2.747
5.611	1.979	2.747
5.618	1.980	2.747
5.617	1.980	2.747
5.618	1.979	2.747
5.617	1.979	2.747
5.617	1.979	2.748
5.614	1.979	2.746
5.619	1.979	2.747
5.615	1.979	2.747
5.614	1.979	2.748
5.619	1.978	2.747
5.613	1.977	2.747
5.618	1.977	2.747
5.615	1.977	2.747
5.619	1.977	2.747
5.617	1.978	2.747
5.616	1.978	2.748
5.616	1.979	2.747
5.614	1.978	2.747
5.614	1.978	2.746
5.612	1.978	2.747
5.613	1.978	2.747
5.619	1.978	2.747
5.616	1.977	2.747
5.616	1.977	2.747
5.615	1.977	2.747
5.615	1.977	2.747
5.613	1.976	2.746
5.613	1.976	2.746
5.612	1.976	2.745
5.615	1.976	2.747
5.613	1.976	2.747
5.617	1.976	2.747
5.615	1.976	2.747
5.616	1.976	2.747
5.614	1.976	2.747
5.614	1.976	2.747
5.610	1.975	2.747
5.613	1.975	2.748
5.611	1.975	2.747
5.611	1.975	2.747
5.615	1.976	2.746
5.618	1.977	2.747
5.615	1.977	2.746
5.616	1.978	2.746
5.610	1.978	2.746
5.611	1.978	2.747
5.612	1.978	2.746
5.612	1.977	2.746
5.609	1.977	2.746
5.612	1.976	2.746
5.615	1.976	2.746
5.612	1.977	2.746
5.616	1.977	2.746
5.617	1.977	2.746
5.611	1.977	2.745
5.611	1.977	2.746
5.608	1.977	2.745
5.611	1.977	2.747
5.612	1.976	2.746
5.614	1.976	2.746
5.615	1.976	2.746
5.612	1.976	2.746
5.615	1.975	2.746
5.612	1.976	2.745
5.612	1.975	2.746
5.609	1.974	2.746
5.608	1.973	2.746
5.607	1.973	2.746
5.610	1.973	2.745
5.610	1.973	2.746
5.614	1.973	2.746
5.612	1.974	2.746
5.615	1.974	2.745
5.609	1.974	2.746
5.610	1.974	2.747
5.608	1.974	2.746
5.608	1.975	2.746
5.610	1.976	2.745
5.610	1.976	2.746
5.614	1.977	2.745
5.615	1.976	2.745
5.613	1.976	2.746
5.613	1.976	2.745
5.609	1.975	2.746
5.612	1.975	2.746
5.608	1.974	2.746
5.607	1.975	2.746
5.611	1.974	2.745
5.612	1.974	2.746
5.612	1.974	2.746
5.615	1.974	2.749
5.612	1.974	2.746
5.610	1.974	2.745
5.609	1.974	2.745
5.607	1.974	2.745
5.604	1.974	2.746
5.608	1.974	2.745
5.609	1.975	2.747
5.611	1.974	2.746
5.612	1.975	2.744
5.612	1.974	2.745
5.611	1.975	2.745
5.607	1.974	2.745
5.607	1.974	2.745
5.607	1.973	2.744
5.605	1.973	2.745
5.610	1.973	2.744
5.612	1.973	2.744
5.610	1.973	2.744
5.614	1.973	2.745
5.611	1.973	2.744
5.613	1.973	2.745
5.607	1.972	2.744
5.606	1.972	2.745
5.604	1.972	2.744
5.605	1.971	2.744
5.608	1.971	2.745
5.611	1.971	2.745
5.610	1.972	2.745
5.610	1.971	2.745
5.611	1.971	2.744
5.603	1.971	2.744
5.605	1.971	2.745
5.602	1.971	2.745
5.602	1.972	2.744
5.603	1.971	2.745
5.603	1.972	2.745
5.611	1.972	2.744
5.609	1.972	2.745
5.610	1.971	2.745
5.610	1.971	2.746
5.603	1.971	2.744
5.605	1.972	2.745
5.599	1.971	2.745
5.604	1.972	2.741
5.606	1.971	2.746
5.610	1.971	2.744
5.610	1.971	2.745
5.609	1.971	2.745
5.608	1.971	2.744
5.607	1.971	2.745
5.604	1.971	2.745
5.604	1.971	2.745
5.603	1.971	2.744
5.605	1.970	2.743
5.607	1.970	2.745
5.606	1.970	2.746
5.605	1.970	2.745
5.611	1.970	2.745
5.606	1.971	2.745
5.606	1.971	2.744
5.603	1.971	2.745
5.602	1.971	2.745
5.601	1.970	2.745
5.604	1.970	2.745
5.608	1.969	2.743
5.604	1.968	2.743
5.609	1.969	2.745
5.608	1.969	2.745
5.607	1.970	2.744
5.605	1.970	2.744
5.603	1.969	2.743
5.604	1.969	2.743
5.601	1.969	2.743
5.606	1.969	2.743
5.608	1.968	2.744
5.608	1.968	2.744
5.609	1.968	2.743
5.605	1.968	2.743
5.605	1.968	2.744
5.600	1.967	2.743
5.602	1.967	2.743
5.601	1.967	2.744
5.602	1.967	2.744
5.603	1.967	2.744
5.605	1.967	2.743
5.606	1.967	2.743
5.605	1.967	2.743
5.604	1.966	2.744
5.599	1.966	2.744
5.600	1.966	2.744
5.601	1.967	2.743
5.599	1.967	2.744
5.604	1.967	2.743
5.609	1.967	2.743
5.606	1.968	2.744
5.606	1.967	2.742
5.606	1.968	2.742
5.604	1.968	2.739
5.601	1.967	2.743
5.599	1.966	2.742
5.602	1.965	2.742
5.601	1.965	2.742
5.602	1.965	2.742
5.607	1.966	2.742
5.604	1.966	2.743
5.607	1.967	2.742
5.602	1.967	2.742
5.602	1.965	2.742
5.602	1.965	2.742
5.597	1.965	2.742
5.603	1.964	2.743
5.599	1.964	2.742
5.603	1.965	2.742
5.607	1.966	2.742
5.602	1.965	2.742
5.602	1.966	2.742
5.603	1.967	2.742
5.598	1.967	2.742
5.599	1.968	2.743
5.597	1.967	2.743
5.597	1.967	2.742
5.604	1.967	2.743
5.599	1.967	2.743
5.602	1.966	2.742
5.602	1.967	2.742
5.602	1.967	2.743
5.601	1.967	2.743
5.599	1.968	2.742
5.598	1.966	2.743
5.598	1.966	2.743
5.598	1.966	2.743
5.601	1.966	2.743
5.603	1.966	2.742
5.603	1.966	2.741
5.598	1.966	2.742
5.602	1.966	2.741
5.597	1.965	2.743
5.599	1.966	2.742
5.597	1.965	2.742
5.599	1.966	2.741
5.597	1.966	2.741
5.600	1.965	2.740
5.599	1.965	2.742
5.603	1.965	2.741
5.600	1.965	2.742
5.600	1.965	2.742
5.596	1.965	2.741
5.597	1.964	2.742
5.598	1.965	2.741
5.598	1.964	2.741
5.600	1.964	2.743
5.600	1.965	2.741
5.602	1.965	2.742
5.600	1.965	2.741
5.602	1.965	2.742
5.598	1.964	2.741
5.596	1.965	2.741
5.596	1.964	2.741
5.599	1.965	2.741
5.596	1.965	2.742
5.596	1.965	2.740
5.601	1.965	2.741
5.597	1.964	2.742
5.596	1.964	2.741
5.597	1.963	2.741
5.597	1.962	2.741
5.594	1.963	2.741
5.597	1.963	2.741
5.595	1.963	2.741
5.599	1.963	2.741
5.596	1.963	2.740
5.599	1.963	2.741
5.601	1.963	2.740
5.596	1.964	2.741
5.599	1.965	2.741
5.594	1.965	2.741
5.596	1.964	2.741
5.596	1.963	2.741
5.599	1.962	2.741
5.597	1.962	2.741
5.603	1.962	2.741
5.598	1.962	2.741
5.599	1.962	2.742
5.596	1.963	2.742
5.599	1.964	2.742
5.596	1.963	2.742
5.594	1.963	2.740
5.599	1.964	2.739
5.594	1.964	2.740
5.600	1.963	2.742
5.595	1.963	2.739
5.596	1.963	2.740
5.598	1.962	2.741
5.594	1.962	2.739
5.594	1.962	2.740
5.596	1.963	2.740
5.593	1.963	2.740
5.598	1.962	2.740
5.595	1.962	2.739
5.597	1.961	2.741
5.600	1.961	2.739
5.594	1.961	2.740
5.596	1.962	2.741
5.593	1.962	2.740
5.595	1.962	2.741
5.595	1.962	2.740
5.597	1.961	2.741
5.595	1.959	2.739
5.598	1.959	2.741
5.598	1.960	2.740
5.594	1.961	2.739
5.597	1.961	2.741
5.595	1.962	2.740
5.593	1.961	2.740
5.592	1.960	2.740
5.596	1.960	2.741
5.593	1.959	2.741
5.591	1.960	2.740
5.598	1.960	2.740
5.594	1.960	2.740
5.593	1.960	2.739
5.598	1.960	2.740
5.597	1.959	2.741
5.594	1.960	2.740
5.594	1.960	2.740
5.596	1.961	2.740
5.592	1.962	2.740
5.596	1.962	2.740
5.598	1.961	2.740
5.594	1.960	2.741
5.596	1.960	2.739
5.597	1.960	2.739
5.595	1.959	2.741
5.592	1.960	2.739
5.592	1.959	2.740
5.598	1.959	2.739
5.592	1.959	2.740
5.593	1.958	2.740
5.596	1.958	2.740
5.592	1.959	2.739
5.594	1.958	2.739
5.594	1.959	2.740
5.593	1.958	2.740
5.593	1.957	2.739
5.593	1.957	2.740
5.592	1.957	2.740
5.593	1.957	2.739
5.593	1.957	2.738
5.592	1.958	2.739
5.591	1.959	2.740
5.592	1.958	2.739
5.590	1.959	2.741
5.592	1.959	2.738
5.592	1.960	2.740
5.595	1.960	2.739
5.592	1.959	2.739
5.594	1.959	2.738
5.592	1.958	2.740
5.594	1.958	2.738
5.593	1.958	2.738
5.595	1.957	2.739
5.592	1.958	2.739
5.592	1.958	2.739
5.590	1.958	2.739
5.592	1.958	2.739
5.593	1.958	2.739
5.594	1.958	2.740
5.590	1.958	2.739
5.594	1.957	2.738
5.588	1.957	2.740
5.591	1.957	2.739
5.591	1.956	2.739
5.588	1.956	2.739
5.590	1.956	2.739
5.590	1.956	2.739
5.592	1.956	2.739
5.593	1.956	2.739
5.591	1.955	2.738
5.591	1.955	2.738
5.590	1.955	2.739
5.591	1.956	2.739
5.590	1.956	2.738
5.588	1.957	2.739
5.591	1.958	2.738
5.591	1.957	2.740
5.592	1.958	2.739
5.591	1.958	2.738
5.592	1.957	2.739
5.589	1.959	2.739
5.592	1.958	2.739
5.586	1.958	2.740
5.588	1.958	2.738
5.592	1.958	2.739
5.591	1.958	2.739
5.588	1.958	2.739
5.591	1.957	2.739
5.587	1.957	2.739
5.590	1.957	2.738
5.589	1.956	2.739
5.586	1.955	2.737
5.590	1.954	2.738
5.587	1.953	2.737
5.587	1.954	2.737
5.588	1.954	2.738
5.590	1.955	2.737
5.590	1.955	2.739
5.589	1.956	2.739
5.588	1.957	2.738
5.590	1.957	2.737
5.586	1.957	2.738
5.591	1.956	2.739
5.587	1.954	2.737
5.593	1.954	2.737
5.591	1.954	2.738
5.591	1.954	2.737
5.590	1.955	2.737
5.591	1.955	2.738
5.589	1.955	2.738
5.586	1.955	2.737
5.587	1.954	2.738
5.584	1.953	2.737
5.583	1.954	2.738
5.592	1.954	2.737
5.587	1.955	2.738
5.590	1.956	2.738
5.588	1.956	2.738
5.587	1.955	2.738
5.587	1.955	2.737
5.585	1.955	2.738
5.585	1.956	2.737
5.585	1.956	2.738
5.586	1.956	2.738
5.590	1.955	2.738
5.589	1.955	2.737
5.589	1.954	2.738
5.588	1.954	2.738
5.589	1.953	2.738
5.585	1.952	2.737
5.588	1.952	2.737
5.583	1.953	2.736
5.588	1.952	2.736
5.588	1.953	2.736
5.590	1.954	2.736
5.590	1.955	2.736
5.588	1.954	2.738
5.587	1.954	2.736
5.587	1.952	2.737
5.584	1.952	2.736
5.584	1.951	2.736
5.586	1.951	2.736
5.581	1.951	2.736
5.587	1.951	2.736
5.588	1.952	2.736
5.589	1.951	2.736
5.588	1.952	2.737
5.584	1.952	2.735
5.584	1.954	2.737
5.582	1.954	2.737
5.582	1.954	2.737
5.586	1.954	2.736
5.587	1.953	2.735
5.588	1.952	2.737
5.586	1.952	2.736
5.589	1.952	2.737
5.585	1.952	2.738
5.583	1.952	2.736
5.586	1.953	2.737
5.581	1.952	2.736
5.583	1.953	2.736
5.589	1.952	2.736
5.586	1.952	2.737
5.589	1.952	2.736
5.588	1.952	2.736
5.587	1.953	2.737
5.583	1.952	2.736
5.583	1.952	2.736
5.583	1.953	2.735
5.580	1.952	2.737
5.581	1.952	2.736
5.584	1.952	2.736
5.586	1.952	2.736
5.588	1.952	2.736
5.587	1.951	2.735
5.585	1.951	2.735
5.580	1.951	2.736
5.583	1.950	2.735
5.581	1.950	2.735
5.579	1.950	2.735
5.583	1.949	2.735
5.582	1.950	2.735
5.586	1.950	2.735
5.588	1.950	2.735
5.587	1.951	2.735
5.584	1.950	2.735
5.582	1.951	2.736
5.582	1.951	2.735
5.580	1.951	2.736
5.582	1.951	2.735
5.584	1.952	2.735
5.583	1.951	2.734
5.586	1.950	2.734
5.588	1.949	2.735
5.585	1.950	2.734
5.585	1.949	2.735
5.584	1.948	2.735
5.579	1.949	2.735
5.578	1.949	2.735
5.580	1.949	2.735
5.580	1.950	2.734
5.582	1.950	2.735
5.587	1.950	2.735
5.583	1.951	2.735
5.583	1.950	2.734
5.580	1.949	2.735
5.581	1.949	2.734
5.579	1.949	2.735
5.579	1.948	2.734
5.581	1.947	2.737
5.583	1.948	2.735
5.585	1.948	2.735
5.585	1.948	2.735
5.584	1.948	2.735
5.581	1.948	2.735
5.579	1.948	2.735
5.580	1.949	2.734
5.578	1.948	2.735
5.582	1.947	2.734
5.580	1.947	2.736
5.581	1.948	2.735
5.584	1.947	2.735
5.582	1.947	2.734
5.584	1.946	2.736
5.579	1.946	2.735
5.577	1.945	2.735
5.579	1.946	2.735
5.576	1.946	2.735
5.578	1.946	2.735
5.585	1.946	2.735
5.583	1.946	2.735
5.585	1.946	2.735
5.582	1.947	2.736
5.584	1.945	2.735
5.579	1.947	2.735
5.579	1.946	2.734
5.576	1.946	2.735
5.579	1.946	2.736
5.580	1.946	2.734
5.580	1.947	2.734
5.586	1.947	2.733
5.583	1.946	2.733
5.582	1.947	2.733
5.581	1.946	2.733
5.577	1.945	2.733
5.576	1.944	2.734
5.577	1.944	2.734
5.578	1.944	2.734
5.578	1.945	2.734
5.580	1.944	2.735
5.583	1.944	2.733
5.579	1.944	2.734
5.579	1.944	2.734
5.577	1.944	2.731
5.577	1.945	2.734
5.574	1.946	2.733
5.576	1.946	2.734
5.578	1.947	2.734
5.578	1.947	2.733
5.582	1.948	2.734
5.584	1.947	2.733
5.581	1.947	2.734
5.580	1.945	2.733
5.580	1.945	2.733
5.574	1.944	2.734
5.575	1.944	2.734
5.576	1.944	2.733
5.577	1.943	2.734
5.581	1.944	2.732
5.580	1.944	2.734
5.583	1.943	2.734
5.579	1.943	2.733
5.577	1.944	2.734
5.573	1.944	2.734
5.577	1.945	2.733
5.575	1.945	2.734
5.577	1.946	2.733
5.578	1.945	2.734
5.578	1.946	2.733
5.579	1.946	2.733
5.579	1.946	2.734
5.576	1.946	2.733
5.577	1.946	2.733
5.576	1.945	2.733
5.573	1.945	2.733
5.576	1.945	2.733
5.576	1.945	2.733
5.580	1.946	2.734
5.580	1.946	2.734
5.581	1.945	2.733
5.577	1.945	2.733
5.579	1.944	2.733
5.573	1.944	2.733
5.574	1.943	2.732
5.575	1.942	2.733
5.579	1.942	2.732
5.577	1.942	2.733
5.578	1.943	2.732
5.581	1.944	2.732
5.582	1.944	2.733
5.577	1.945	2.732
5.574	1.945	2.733
5.573	1.945	2.733
5.571	1.944	2.733
5.574	1.943	2.733
5.574	1.944	2.732
5.575	1.944	2.733
5.575	1.943	2.729
5.578	1.943	2.733
5.576	1.943	2.732
5.575	1.943	2.734
5.575	1.943	2.732
5.572	1.942	2.733
5.575	1.943	2.732
5.573	1.943	2.732
5.577	1.943	2.733
5.579	1.944	2.732
5.575	1.943	2.733
5.582	1.943	2.733
5.575	1.942	2.732
5.576	1.941	2.733
5.571	1.942	2.732
5.573	1.942	2.733
5.573	1.942	2.733
5.573	1.942	2.733
5.575	1.941	2.733
5.579	1.941	2.732
5.576	1.940	2.732
5.578	1.939	2.732
5.571	1.940	2.732
5.572	1.940	2.731
5.571	1.940	2.731
5.572	1.940	2.732
5.573	1.940	2.731
5.572	1.940	2.733
5.574	1.940	2.732
5.575	1.940	2.732
5.573	1.940	2.730
5.573	1.940	2.731
5.571	1.941	2.731
5.574	1.941	2.730
5.568	1.942	2.731
5.573	1.942	2.731
5.573	1.942	2.731
5.575	1.941	2.730
5.574	1.941	2.730
5.575	1.941	2.731
5.575	1.941	2.731
5.575	1.941	2.731
5.571	1.940	2.731
5.571	1.940	2.732
5.572	1.939	2.730
5.569	1.939	2.732
5.574	1.940	2.732
5.572	1.940	2.731
5.577	1.941	2.731
5.571	1.941	2.730
5.575	1.940	2.732
5.576	1.941	2.731
5.570	1.940	2.731
5.571	1.939	2.733
5.568	1.940	2.731
5.569	1.939	2.732
5.570	1.939	2.731
5.573	1.939	2.732
5.570	1.939	2.732
5.574	1.939	2.731
5.571	1.939	2.732
5.571	1.939	2.731
5.570	1.939	2.731
5.572	1.938	2.730
5.570	1.938	2.731
5.572	1.938	2.730
5.570	1.939	2.728
5.575	1.939	2.730
5.571	1.939	2.730
5.571	1.939	2.730
5.571	1.939	2.730
5.569	1.940	2.731
5.570	1.939	2.730
5.567	1.939	2.730
5.570	1.938	2.731
5.568	1.939	2.730
5.573	1.938	2.730
5.570	1.938	2.731
5.569	1.937	2.730
5.573	1.937	2.730
5.570	1.937	2.730
5.568	1.937	2.730
5.570	1.937	2.730
5.568	1.937	2.730
5.569	1.937	2.730
5.568	1.938	2.730
5.568	1.939	2.729
5.570	1.938	2.729
5.572	1.938	2.730
5.567	1.938	2.729
5.570	1.936	2.730
5.571	1.937	2.730
5.568	1.936	2.729
5.571	1.936	2.730
5.567	1.936	2.730
5.571	1.937	2.731
5.571	1.938	2.730
5.568	1.938	2.728
5.570	1.938	2.731
5.567	1.938	2.729
5.569	1.938	2.728
5.568	1.939	2.729
5.568	1.937	2.729
5.569	1.937	2.729
5.568	1.937	2.730
5.570	1.937	2.730
5.569	1.936	2.731
5.568	1.935	2.731
5.569	1.936	2.729
5.567	1.935	2.730
5.568	1.935	2.728
5.566	1.935	2.730
5.567	1.936	2.728
5.565	1.936	2.728
5.570	1.935	2.729
5.567	1.936	2.729
5.567	1.936	2.730
5.566	1.936	2.729
5.570	1.936	2.729
5.567	1.936	2.729
5.568	1.936	2.729
5.567	1.936	2.729
5.567	1.936	2.729
5.570	1.936	2.729
5.568	1.935	2.729
5.567	1.935	2.729
5.569	1.935	2.728
5.568	1.935	2.728
5.567	1.934	2.729
5.565	1.935	2.729
5.567	1.934	2.729
5.568	1.934	2.729
5.567	1.934	2.728
5.568	1.934	2.728
5.568	1.934	2.728
5.565	1.935	2.729
5.568	1.934	2.729
5.564	1.935	2.729
5.568	1.935	2.729
5.566	1.936	2.728
5.568	1.935	2.729
5.567	1.935	2.728
5.564	1.934	2.728
5.567	1.934	2.728
5.566	1.933	2.729
5.565	1.933	2.729
5.566	1.934	2.729
5.567	1.933	2.728
5.567	1.934	2.729
5.567	1.933	2.729
5.565	1.934	2.729
5.563	1.933	2.729
5.565	1.933	2.729
5.566	1.933	2.728
5.565	1.933	2.729
5.566	1.933	2.729
5.566	1.933	2.729
5.564	1.934	2.729
5.564	1.934	2.729
5.564	1.933	2.729
5.566	1.934	2.730
5.560	1.934	2.729
5.566	1.934	2.726
5.566	1.934	2.729
5.566	1.933	2.728
5.568	1.932	2.728
5.565	1.932	2.729
5.563	1.932	2.728
5.566	1.932	2.729
5.568	1.933	2.728
5.561	1.932	2.728
5.566	1.933	2.728
5.564	1.933	2.729
5.567	1.933	2.728
5.564	1.932	2.727
5.566	1.933	2.727
5.565	1.932	2.728
5.565	1.932	2.729
5.564	1.931	2.728
5.565	1.931	2.728
5.561	1.931	2.728
5.565	1.931	2.728
5.560	1.931	2.727
5.564	1.931	2.728
5.565	1.931	2.728
5.562	1.930	2.727
5.564	1.930	2.727
5.562	1.930	2.728
5.564	1.930	2.728
5.564	1.930	2.727
5.563	1.930	2.728
5.563	1.931	2.727
5.560	1.931	2.727
5.563	1.931	2.727
5.567	1.932	2.728
5.562	1.931	2.726
5.564	1.931	2.728
5.563	1.931	2.728
5.565	1.931	2.727
5.562	1.931	2.727
5.563	1.931	2.727
5.560	1.931	2.728
5.564	1.931	2.727
5.563	1.931	2.727
5.567	1.930	2.727
5.562	1.931	2.728
5.565	1.931	2.728
5.562	1.931	2.728
5.560	1.931	2.727
5.562	1.931	2.728
5.558	1.931	2.728
5.561	1.931	2.727
5.562	1.930	2.728
5.564	1.931	2.729
5.564	1.930	2.727
5.561	1.929	2.727
5.560	1.929	2.728
5.561	1.929	2.728
5.563	1.929	2.727
5.558	1.929	2.728
5.563	1.928	2.728
5.563	1.928	2.728
5.562	1.927	2.728
5.564	1.928	2.728
5.564	1.928	2.728
5.565	1.929	2.728
5.559	1.929	2.728
5.559	1.930	2.728
5.560	1.932	2.726
5.558	1.931	2.727
5.560	1.932	2.728
5.564	1.931	2.728
5.560	1.931	2.728
5.564	1.930	2.727
5.562	1.929	2.728
5.563	1.929	2.728
5.561	1.928	2.728
5.559	1.929	2.726
5.558	1.928	2.726
5.554	1.928	2.726
5.559	1.928	2.728
5.558	1.928	2.727
5.559	1.928	2.726
5.562	1.930	2.727
5.561	1.930	2.726
5.563	1.930	2.727
5.558	1.930	2.726
5.559	1.930	2.726
5.560	1.930	2.727
5.558	1.928	2.727
5.559	1.928	2.726
5.561	1.927	2.726
5.562	1.928	2.727
5.563	1.928	2.725
5.561	1.928	2.727
5.563	1.929	2.727
5.559	1.929	2.726
5.561	1.929	2.727
5.556	1.929	2.725
5.556	1.929	2.727
5.559	1.928	2.726
5.559	1.928	2.726
5.562	1.928	2.727
5.560	1.928	2.726
5.562	1.929	2.726
5.559	1.929	2.726
5.559	1.929	2.726
5.558	1.929	2.728
5.554	1.928	2.727
5.557	1.927	2.727
5.555	1.927	2.724
5.560	1.926	2.725
5.561	1.926	2.724
5.559	1.926	2.726
5.561	1.926	2.727
5.559	1.927	2.725
5.561	1.927	2.726
5.553	1.926	2.725
5.557	1.926	2.726
5.556	1.927	2.724
5.557	1.926	2.726
5.559	1.926	2.725
5.560	1.926	2.725
5.559	1.926	2.725
5.561	1.925	2.725
5.556	1.925	2.726
5.556	1.925	2.726
5.552	1.925	2.726
5.555	1.925	2.725
5.556	1.926	2.726
5.554	1.926	2.724
5.557	1.926	2.725
5.557	1.926	2.726
5.558	1.926	2.724
5.559	1.926	2.726
5.555	1.926	2.725
5.554	1.926	2.726
5.553	1.927	2.726
5.553	1.927	2.725
5.555	1.927	2.726
5.557	1.927	2.726
5.555	1.926	2.725
5.558	1.926	2.725
5.559	1.925	2.725
5.558	1.925	2.725
5.557	1.925	2.725
5.552	1.925	2.726
5.553	1.925	2.726
5.554	1.925	2.725
5.555	1.924	2.725
5.559	1.923	2.724
5.558	1.923	2.724
5.559	1.922	2.724
5.559	1.923	2.724
5.554	1.924	2.724
5.551	1.924	2.724
5.550	1.925	2.725
5.551	1.924	2.724
5.555	1.925	2.724
5.554	1.925	2.724
5.553	1.925	2.729
5.555	1.925	2.724
5.558	1.924	2.723
5.556	1.923	2.724
5.555	1.922	2.724
5.556	1.923	2.724
5.551	1.922	2.725
5.550	1.924	2.724
