presFesto5-1 [V]	AWM5-5 [V]	MPX700-2 [V]
1.666	1.062	0.017
1.665	1.062	0.018
1.663	1.061	0.018
1.666	1.062	0.017
1.663	1.062	0.017
1.657	1.062	0.017
1.665	1.062	0.018
1.662	1.062	0.018
1.661	1.061	0.018
1.664	1.061	0.018
1.661	1.062	0.018
1.666	1.062	0.018
1.665	1.062	0.017
1.661	1.062	0.018
1.665	1.062	0.018
1.661	1.061	0.018
1.662	1.062	0.018
1.662	1.062	0.018
1.657	1.062	0.018
1.662	1.061	0.018
1.661	1.062	0.017
1.660	1.062	0.018
1.665	1.062	0.018
1.663	1.062	0.018
1.662	1.062	0.018
1.666	1.062	0.018
1.659	1.061	0.018
1.662	1.062	0.017
1.662	1.061	0.017
1.661	1.062	0.018
1.664	1.062	0.018
1.662	1.061	0.017
1.661	1.061	0.017
1.660	1.061	0.017
1.662	1.061	0.018
1.665	1.062	0.017
1.662	1.062	0.017
1.662	1.062	0.018
1.665	1.062	0.017
1.662	1.061	0.018
1.661	1.062	0.018
1.661	1.062	0.018
1.663	1.062	0.018
1.661	1.061	0.018
1.661	1.062	0.018
1.663	1.062	0.017
1.665	1.063	0.018
1.665	1.062	0.018
1.664	1.061	0.018
1.663	1.062	0.018
1.663	1.062	0.018
1.663	1.061	0.018
1.663	1.061	0.018
1.663	1.062	0.018
1.661	1.062	0.018
1.662	1.061	0.017
1.659	1.062	0.018
1.663	1.062	0.017
1.664	1.062	0.018
1.664	1.062	0.018
1.662	1.062	0.018
1.665	1.062	0.018
1.661	1.062	0.018
1.662	1.061	0.018
1.662	1.062	0.017
1.659	1.062	0.018
1.661	1.062	0.018
1.660	1.062	0.018
1.660	1.061	0.018
1.668	1.062	0.018
1.663	1.062	0.018
1.663	1.062	0.017
1.665	1.062	0.018
1.663	1.062	0.018
1.661	1.062	0.018
1.663	1.062	0.017
1.662	1.062	0.018
1.663	1.062	0.018
1.663	1.062	0.018
1.661	1.062	0.017
1.664	1.062	0.017
1.667	1.062	0.018
1.661	1.063	0.018
1.664	1.062	0.018
1.662	1.062	0.018
1.661	1.062	0.018
1.663	1.062	0.018
1.662	1.061	0.017
1.659	1.062	0.018
1.662	1.062	0.017
1.660	1.061	0.018
1.661	1.062	0.018
1.664	1.061	0.018
1.664	1.062	0.018
1.664	1.062	0.018
1.662	1.061	0.018
1.660	1.062	0.018
1.664	1.061	0.018
1.660	1.062	0.018
1.663	1.062	0.018
1.662	1.062	0.017
1.661	1.062	0.018
1.666	1.062	0.018
1.664	1.062	0.018
1.663	1.062	0.018
1.664	1.062	0.018
1.659	1.062	0.017
1.660	1.061	0.017
1.662	1.062	0.018
1.661	1.062	0.017
1.660	1.061	0.017
1.662	1.061	0.018
1.661	1.061	0.018
1.665	1.062	0.018
1.662	1.062	0.018
1.662	1.062	0.018
1.662	1.061	0.018
1.661	1.062	0.018
1.659	1.062	0.018
1.664	1.062	0.018
1.661	1.062	0.018
1.658	1.061	0.017
1.662	1.062	0.018
1.658	1.061	0.018
1.668	1.062	0.018
1.664	1.062	0.018
1.663	1.062	0.018
1.662	1.062	0.018
1.664	1.062	0.018
1.657	1.061	0.018
1.664	1.062	0.018
1.662	1.062	0.018
1.663	1.061	0.018
1.663	1.062	0.018
1.661	1.062	0.017
1.665	1.062	0.017
1.665	1.062	0.018
1.659	1.061	0.018
1.665	1.062	0.018
1.663	1.062	0.018
1.660	1.061	0.018
1.662	1.062	0.018
1.662	1.062	0.018
1.660	1.062	0.017
1.664	1.062	0.017
1.662	1.061	0.017
1.666	1.062	0.018
1.662	1.062	0.018
1.661	1.061	0.018
1.661	1.062	0.017
1.661	1.061	0.018
1.663	1.062	0.018
1.662	1.062	0.017
1.660	1.062	0.017
1.661	1.062	0.017
1.661	1.062	0.017
1.663	1.062	0.018
1.660	1.061	0.018
1.666	1.062	0.018
1.665	1.062	0.018
1.664	1.062	0.018
1.663	1.061	0.018
1.658	1.062	0.018
1.665	1.062	0.018
1.664	1.062	0.017
1.660	1.061	0.018
1.663	1.061	0.018
1.661	1.062	0.017
1.660	1.062	0.018
1.662	1.061	0.018
1.662	1.062	0.018
1.663	1.062	0.018
1.662	1.061	0.018
1.661	1.062	0.017
1.661	1.062	0.017
1.662	1.062	0.018
1.662	1.062	0.018
1.660	1.062	0.018
1.661	1.062	0.017
1.663	1.062	0.018
1.666	1.062	0.017
1.662	1.062	0.018
1.663	1.062	0.018
1.665	1.062	0.018
1.662	1.062	0.018
1.661	1.061	0.018
1.662	1.062	0.018
1.659	1.062	0.018
1.662	1.061	0.018
1.661	1.061	0.018
1.659	1.062	0.018
1.668	1.062	0.017
1.660	1.062	0.018
1.660	1.061	0.018
1.662	1.062	0.017
1.660	1.062	0.017
1.661	1.062	0.017
1.662	1.062	0.018
1.659	1.062	0.018
1.662	1.062	0.018
1.660	1.062	0.018
1.666	1.062	0.018
1.661	1.062	0.018
1.663	1.062	0.018
1.662	1.062	0.018
1.664	1.061	0.018
1.661	1.061	0.018
1.662	1.062	0.018
1.663	1.062	0.018
1.660	1.062	0.018
1.660	1.061	0.017
1.662	1.061	0.018
1.663	1.062	0.018
1.664	1.062	0.018
1.665	1.062	0.018
1.661	1.062	0.017
1.661	1.062	0.018
1.663	1.062	0.018
1.658	1.062	0.018
1.664	1.062	0.018
1.662	1.062	0.018
1.657	1.061	0.018
1.664	1.061	0.017
1.661	1.062	0.018
1.664	1.061	0.018
1.664	1.062	0.018
1.664	1.061	0.018
1.661	1.061	0.017
1.662	1.061	0.018
1.660	1.061	0.018
1.661	1.061	0.018
1.662	1.062	0.018
1.659	1.062	0.018
1.661	1.062	0.018
1.661	1.061	0.018
1.658	1.062	0.018
1.663	1.062	0.018
1.666	1.062	0.018
1.662	1.062	0.018
1.664	1.062	0.018
1.659	1.062	0.018
1.665	1.061	0.018
1.659	1.062	0.018
1.662	1.061	0.018
1.661	1.061	0.018
1.661	1.062	0.018
1.665	1.062	0.017
1.665	1.062	0.018
1.659	1.062	0.018
1.664	1.061	0.018
1.662	1.062	0.018
1.659	1.062	0.018
1.664	1.062	0.018
1.662	1.061	0.017
1.658	1.062	0.017
1.661	1.062	0.018
1.665	1.061	0.018
1.663	1.062	0.018
1.665	1.062	0.018
1.663	1.062	0.017
1.663	1.062	0.018
1.664	1.062	0.017
1.659	1.062	0.018
1.661	1.061	0.018
1.662	1.062	0.018
1.661	1.061	0.018
1.659	1.062	0.018
1.663	1.061	0.018
1.660	1.062	0.017
1.663	1.062	0.018
1.665	1.061	0.018
1.661	1.062	0.018
1.665	1.061	0.018
1.663	1.062	0.018
1.658	1.062	0.018
1.663	1.061	0.018
1.660	1.062	0.018
1.659	1.062	0.018
1.662	1.062	0.018
1.661	1.062	0.018
1.664	1.062	0.018
1.660	1.062	0.018
1.662	1.062	0.018
1.661	1.062	0.017
1.661	1.061	0.017
1.660	1.061	0.018
1.665	1.062	0.018
1.663	1.062	0.018
1.664	1.062	0.017
1.662	1.062	0.017
1.660	1.062	0.017
1.663	1.061	0.018
1.665	1.062	0.017
1.660	1.062	0.017
1.664	1.062	0.017
1.662	1.062	0.018
1.660	1.062	0.018
1.662	1.063	0.018
1.661	1.062	0.018
1.664	1.062	0.018
1.665	1.062	0.018
1.664	1.062	0.018
1.661	1.062	0.018
1.662	1.061	0.017
1.661	1.061	0.018
1.658	1.061	0.018
1.662	1.061	0.018
1.658	1.062	0.018
1.660	1.061	0.018
1.666	1.061	0.018
1.662	1.061	0.017
1.663	1.062	0.017
1.664	1.062	0.018
1.661	1.061	0.018
1.663	1.061	0.018
1.661	1.061	0.018
1.658	1.062	0.018
1.662	1.062	0.018
1.660	1.062	0.018
1.662	1.062	0.018
1.664	1.061	0.018
1.664	1.062	0.018
1.660	1.062	0.018
1.663	1.062	0.018
1.663	1.061	0.017
1.660	1.061	0.017
1.662	1.062	0.018
1.662	1.061	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.662	1.062	0.018
1.662	1.061	0.017
1.664	1.062	0.018
1.662	1.062	0.017
1.659	1.062	0.017
1.663	1.062	0.018
1.662	1.062	0.018
1.659	1.062	0.017
1.662	1.062	0.018
1.659	1.062	0.018
1.663	1.062	0.018
1.665	1.062	0.018
1.662	1.060	0.018
1.664	1.061	0.018
1.661	1.061	0.018
1.662	1.062	0.018
1.663	1.062	0.018
1.662	1.062	0.017
1.657	1.061	0.017
1.663	1.061	0.018
1.664	1.061	0.017
1.661	1.062	0.017
1.664	1.061	0.017
1.662	1.062	0.018
1.659	1.062	0.017
1.664	1.061	0.017
1.661	1.062	0.018
1.659	1.061	0.018
1.663	1.062	0.018
1.659	1.062	0.017
1.661	1.062	0.018
1.662	1.062	0.018
1.660	1.062	0.018
1.665	1.061	0.018
1.665	1.061	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.662	1.062	0.018
1.660	1.062	0.018
1.659	1.061	0.018
1.663	1.061	0.018
1.663	1.061	0.018
1.660	1.061	0.018
1.665	1.061	0.018
1.662	1.061	0.018
1.665	1.062	0.018
1.662	1.062	0.018
1.660	1.061	0.018
1.661	1.062	0.018
1.660	1.062	0.018
1.661	1.062	0.018
1.663	1.062	0.018
1.664	1.061	0.018
1.662	1.062	0.018
1.663	1.062	0.018
1.660	1.062	0.017
1.663	1.061	0.018
1.662	1.061	0.018
1.659	1.062	0.018
1.662	1.062	0.017
1.661	1.061	0.018
1.660	1.062	0.018
1.659	1.062	0.018
1.661	1.061	0.018
1.658	1.062	0.018
1.661	1.061	0.018
1.661	1.061	0.017
1.661	1.062	0.018
1.662	1.061	0.017
1.663	1.061	0.018
1.661	1.061	0.018
1.660	1.061	0.018
1.662	1.062	0.018
1.657	1.062	0.018
1.661	1.062	0.018
1.661	1.061	0.018
1.664	1.061	0.018
1.664	1.062	0.018
1.661	1.061	0.018
1.664	1.061	0.018
1.663	1.062	0.017
1.660	1.061	0.018
1.663	1.062	0.017
1.658	1.061	0.017
1.658	1.061	0.018
1.663	1.062	0.018
1.662	1.061	0.018
1.657	1.061	0.018
1.663	1.062	0.018
1.661	1.061	0.018
1.660	1.061	0.018
1.661	1.061	0.017
1.664	1.061	0.017
1.663	1.061	0.017
1.663	1.061	0.018
1.660	1.062	0.017
1.659	1.061	0.018
1.661	1.061	0.018
1.659	1.061	0.017
1.663	1.061	0.018
1.661	1.062	0.018
1.660	1.062	0.018
1.663	1.061	0.018
1.662	1.062	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.660	1.062	0.018
1.660	1.061	0.017
1.665	1.061	0.018
1.663	1.062	0.018
1.663	1.062	0.018
1.662	1.062	0.018
1.662	1.062	0.018
1.658	1.062	0.018
1.662	1.062	0.018
1.663	1.062	0.018
1.661	1.061	0.018
1.661	1.062	0.017
1.659	1.061	0.017
1.659	1.061	0.017
1.663	1.061	0.018
1.660	1.061	0.018
1.664	1.061	0.018
1.663	1.062	0.018
1.662	1.062	0.018
1.659	1.062	0.018
1.661	1.061	0.018
1.659	1.062	0.018
1.658	1.062	0.017
1.661	1.061	0.017
1.662	1.061	0.018
1.663	1.061	0.018
1.664	1.062	0.018
1.661	1.061	0.018
1.661	1.062	0.018
1.663	1.061	0.018
1.660	1.061	0.018
1.663	1.061	0.018
1.661	1.062	0.017
1.656	1.062	0.018
1.662	1.061	0.018
1.662	1.062	0.018
1.664	1.061	0.018
1.664	1.061	0.018
1.661	1.062	0.018
1.663	1.062	0.017
1.663	1.062	0.018
1.656	1.061	0.017
1.663	1.062	0.018
1.662	1.062	0.018
1.659	1.062	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.662	1.061	0.018
1.662	1.061	0.018
1.663	1.062	0.018
1.658	1.061	0.018
1.663	1.061	0.018
1.658	1.061	0.018
1.659	1.061	0.018
1.663	1.061	0.018
1.661	1.061	0.018
1.663	1.062	0.018
1.664	1.062	0.018
1.661	1.062	0.018
1.664	1.062	0.018
1.662	1.062	0.017
1.661	1.061	0.018
1.662	1.061	0.018
1.661	1.062	0.018
1.661	1.062	0.018
1.662	1.061	0.018
1.660	1.062	0.017
1.660	1.062	0.017
1.662	1.061	0.018
1.662	1.061	0.017
1.660	1.062	0.017
1.665	1.061	0.018
1.660	1.061	0.018
1.664	1.061	0.018
1.662	1.062	0.018
1.660	1.061	0.018
1.660	1.062	0.018
1.661	1.062	0.018
1.661	1.062	0.018
1.661	1.062	0.018
1.658	1.062	0.018
1.660	1.061	0.018
1.666	1.062	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.663	1.061	0.018
1.662	1.062	0.018
1.663	1.062	0.018
1.661	1.062	0.017
1.660	1.062	0.018
1.660	1.061	0.018
1.657	1.061	0.018
1.658	1.061	0.018
1.662	1.061	0.017
1.658	1.061	0.018
1.663	1.062	0.018
1.664	1.062	0.018
1.662	1.061	0.018
1.662	1.062	0.018
1.662	1.062	0.018
1.660	1.061	0.018
1.660	1.062	0.017
1.662	1.062	0.018
1.657	1.061	0.018
1.663	1.061	0.018
1.662	1.060	0.017
1.663	1.062	0.018
1.663	1.061	0.018
1.661	1.061	0.017
1.660	1.062	0.018
1.662	1.062	0.018
1.658	1.062	0.017
1.659	1.062	0.018
1.660	1.062	0.018
1.661	1.061	0.018
1.664	1.062	0.018
1.663	1.061	0.017
1.662	1.062	0.018
1.665	1.061	0.018
1.662	1.062	0.018
1.661	1.062	0.017
1.664	1.061	0.018
1.660	1.062	0.018
1.660	1.061	0.018
1.661	1.061	0.018
1.661	1.061	0.017
1.658	1.062	0.018
1.664	1.062	0.017
1.662	1.061	0.018
1.660	1.061	0.018
1.663	1.062	0.017
1.658	1.062	0.017
1.662	1.062	0.018
1.662	1.062	0.018
1.659	1.061	0.017
1.661	1.061	0.017
1.660	1.061	0.018
1.658	1.061	0.018
1.661	1.062	0.018
1.662	1.061	0.018
1.662	1.062	0.017
1.664	1.062	0.017
1.661	1.062	0.018
1.659	1.062	0.018
1.661	1.062	0.018
1.662	1.061	0.018
1.658	1.061	0.018
1.662	1.061	0.017
1.660	1.062	0.018
1.663	1.062	0.018
1.665	1.061	0.018
1.662	1.062	0.017
1.663	1.061	0.018
1.659	1.062	0.017
1.660	1.062	0.018
1.661	1.062	0.017
1.662	1.062	0.018
1.657	1.062	0.018
1.661	1.061	0.017
1.662	1.062	0.018
1.657	1.061	0.017
1.667	1.062	0.018
1.663	1.062	0.018
1.659	1.062	0.018
1.660	1.062	0.018
1.664	1.061	0.018
1.660	1.062	0.018
1.662	1.062	0.017
1.658	1.062	0.018
1.661	1.062	0.018
1.660	1.062	0.017
1.659	1.061	0.018
1.658	1.062	0.017
1.662	1.062	0.018
1.663	1.061	0.018
1.659	1.061	0.018
1.662	1.062	0.018
1.660	1.062	0.018
1.660	1.062	0.018
1.662	1.062	0.018
1.661	1.062	0.018
1.658	1.062	0.018
1.661	1.061	0.017
1.660	1.061	0.018
1.663	1.062	0.018
1.661	1.061	0.018
1.660	1.061	0.017
1.662	1.061	0.018
1.663	1.061	0.018
1.658	1.062	0.018
1.661	1.061	0.018
1.661	1.061	0.018
1.658	1.061	0.017
1.662	1.061	0.018
1.659	1.062	0.018
1.661	1.061	0.018
1.666	1.061	0.018
1.660	1.062	0.018
1.661	1.062	0.017
1.663	1.062	0.018
1.659	1.061	0.018
1.657	1.062	0.018
1.662	1.062	0.018
1.658	1.061	0.018
1.664	1.062	0.017
1.664	1.062	0.018
1.660	1.061	0.018
1.663	1.061	0.018
1.663	1.061	0.018
1.661	1.061	0.017
1.661	1.061	0.018
1.661	1.062	0.018
1.660	1.062	0.018
1.663	1.062	0.018
1.658	1.061	0.018
1.656	1.062	0.018
1.662	1.061	0.017
1.659	1.061	0.017
1.661	1.062	0.017
1.663	1.061	0.017
1.662	1.062	0.018
1.660	1.061	0.017
1.663	1.062	0.018
1.658	1.062	0.018
1.657	1.061	0.018
1.664	1.061	0.018
1.661	1.062	0.017
1.658	1.061	0.017
1.662	1.061	0.018
1.662	1.062	0.018
1.661	1.062	0.017
1.665	1.062	0.018
1.660	1.062	0.017
1.663	1.062	0.018
1.659	1.061	0.018
1.659	1.062	0.017
1.661	1.061	0.018
1.660	1.061	0.018
1.658	1.061	0.018
1.662	1.062	0.018
1.659	1.061	0.018
1.659	1.061	0.018
1.664	1.061	0.018
1.663	1.061	0.018
1.663	1.062	0.018
1.662	1.061	0.018
1.659	1.061	0.018
1.659	1.062	0.018
1.660	1.061	0.018
1.658	1.062	0.018
1.661	1.062	0.018
1.660	1.062	0.017
1.657	1.062	0.018
1.664	1.061	0.018
1.665	1.062	0.017
1.662	1.062	0.018
1.661	1.062	0.018
1.661	1.062	0.018
1.658	1.062	0.018
1.661	1.061	0.018
1.661	1.062	0.018
1.658	1.062	0.018
1.663	1.062	0.018
1.660	1.061	0.018
1.657	1.061	0.018
1.661	1.061	0.018
1.662	1.061	0.018
1.662	1.061	0.018
1.662	1.061	0.019
1.660	1.061	0.018
1.659	1.062	0.018
1.661	1.061	0.017
1.660	1.061	0.018
1.657	1.062	0.018
1.661	1.062	0.018
1.661	1.062	0.018
1.662	1.062	0.018
1.664	1.061	0.018
1.662	1.061	0.018
1.662	1.062	0.018
1.660	1.061	0.017
1.660	1.061	0.018
1.660	1.061	0.018
1.662	1.061	0.017
1.657	1.061	0.018
1.659	1.061	0.018
1.667	1.062	0.018
1.658	1.062	0.018
1.660	1.061	0.018
1.662	1.061	0.017
1.660	1.062	0.018
1.658	1.062	0.018
1.661	1.062	0.018
1.658	1.061	0.018
1.660	1.061	0.017
1.661	1.061	0.018
1.656	1.062	0.017
1.665	1.062	0.018
1.663	1.061	0.017
1.660	1.062	0.018
1.661	1.062	0.018
1.660	1.061	0.018
1.658	1.062	0.017
1.661	1.061	0.018
1.662	1.061	0.018
1.658	1.062	0.018
1.662	1.061	0.018
1.662	1.062	0.018
1.662	1.062	0.018
1.664	1.061	0.018
1.661	1.062	0.017
1.658	1.061	0.018
1.661	1.061	0.018
1.661	1.062	0.018
1.658	1.062	0.018
1.659	1.062	0.018
1.657	1.061	0.018
1.657	1.061	0.017
1.661	1.061	0.018
1.660	1.061	0.018
1.662	1.061	0.017
1.662	1.062	0.018
1.659	1.062	0.018
1.663	1.061	0.018
1.659	1.061	0.018
1.658	1.062	0.018
1.660	1.062	0.018
1.661	1.062	0.017
1.659	1.061	0.017
1.660	1.062	0.018
1.663	1.062	0.018
1.661	1.062	0.018
1.665	1.062	0.017
1.661	1.061	0.018
1.658	1.061	0.017
1.663	1.062	0.018
1.660	1.062	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.661	1.061	0.017
1.662	1.062	0.018
1.659	1.061	0.018
1.663	1.062	0.017
1.663	1.061	0.017
1.663	1.061	0.018
1.659	1.061	0.018
1.658	1.061	0.017
1.661	1.061	0.018
1.658	1.062	0.018
1.660	1.061	0.017
1.664	1.061	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.665	1.062	0.017
1.661	1.061	0.018
1.661	1.061	0.017
1.663	1.062	0.018
1.660	1.062	0.018
1.658	1.061	0.018
1.661	1.062	0.018
1.660	1.061	0.018
1.661	1.061	0.017
1.663	1.061	0.018
1.663	1.061	0.018
1.662	1.061	0.018
1.663	1.061	0.018
1.661	1.062	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.661	1.061	0.018
1.658	1.060	0.018
1.659	1.061	0.018
1.663	1.061	0.018
1.662	1.061	0.018
1.663	1.062	0.018
1.663	1.061	0.018
1.661	1.061	0.017
1.662	1.061	0.018
1.661	1.061	0.018
1.660	1.061	0.018
1.660	1.061	0.018
1.659	1.062	0.017
1.657	1.062	0.018
1.658	1.061	0.018
1.664	1.061	0.018
1.660	1.061	0.018
1.661	1.061	0.017
1.664	1.061	0.018
1.659	1.061	0.018
1.665	1.062	0.018
1.661	1.062	0.018
1.659	1.061	0.018
1.659	1.062	0.018
1.659	1.061	0.018
1.658	1.061	0.018
1.659	1.062	0.018
1.661	1.061	0.018
1.663	1.061	0.018
1.661	1.062	0.018
1.662	1.061	0.018
1.663	1.062	0.018
1.660	1.061	0.018
1.662	1.062	0.018
1.658	1.061	0.018
1.659	1.061	0.017
1.660	1.061	0.018
1.657	1.061	0.018
1.656	1.061	0.017
1.663	1.062	0.018
1.664	1.061	0.018
1.665	1.061	0.018
1.663	1.062	0.017
1.660	1.062	0.018
1.660	1.061	0.017
1.661	1.062	0.018
1.660	1.061	0.018
1.660	1.062	0.018
1.661	1.061	0.018
1.658	1.061	0.018
1.659	1.061	0.017
1.662	1.061	0.018
1.661	1.061	0.018
1.661	1.061	0.018
1.661	1.061	0.017
1.663	1.061	0.018
1.662	1.061	0.018
1.659	1.061	0.017
1.657	1.061	0.018
1.661	1.061	0.018
1.661	1.061	0.017
1.657	1.061	0.018
1.659	1.061	0.018
1.663	1.061	0.018
1.661	1.062	0.018
1.658	1.061	0.018
1.661	1.062	0.018
1.660	1.061	0.017
1.659	1.062	0.018
1.662	1.061	0.018
1.659	1.061	0.017
1.660	1.062	0.018
1.665	1.061	0.018
1.660	1.061	0.018
1.662	1.061	0.018
1.661	1.060	0.018
1.663	1.061	0.017
1.658	1.061	0.017
1.659	1.061	0.018
1.661	1.062	0.018
1.660	1.061	0.017
1.660	1.061	0.017
1.661	1.062	0.017
1.658	1.062	0.018
1.660	1.061	0.017
1.665	1.062	0.018
1.664	1.061	0.018
1.660	1.062	0.018
1.662	1.061	0.018
1.658	1.061	0.018
1.657	1.062	0.018
1.661	1.061	0.017
1.657	1.061	0.018
1.658	1.061	0.018
1.663	1.062	0.018
1.663	1.061	0.018
1.661	1.061	0.018
1.661	1.061	0.018
1.660	1.062	0.018
1.659	1.061	0.018
1.660	1.062	0.018
1.662	1.061	0.017
1.658	1.062	0.017
1.663	1.062	0.018
1.662	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.662	1.061	0.018
1.659	1.061	0.018
1.656	1.061	0.018
1.663	1.062	0.018
1.659	1.061	0.017
1.660	1.061	0.018
1.658	1.061	0.018
1.662	1.062	0.018
1.662	1.061	0.018
1.664	1.061	0.018
1.663	1.061	0.018
1.659	1.061	0.018
1.660	1.061	0.018
1.659	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.660	1.062	0.018
1.660	1.062	0.018
1.660	1.061	0.018
1.660	1.061	0.017
1.659	1.061	0.018
1.663	1.061	0.018
1.663	1.062	0.018
1.661	1.061	0.018
1.660	1.062	0.018
1.661	1.061	0.018
1.660	1.061	0.018
1.659	1.061	0.017
1.661	1.061	0.018
1.658	1.060	0.017
1.661	1.062	0.017
1.664	1.062	0.018
1.662	1.061	0.017
1.663	1.062	0.018
1.662	1.061	0.018
1.660	1.061	0.017
1.659	1.061	0.018
1.661	1.061	0.018
1.660	1.062	0.018
1.656	1.062	0.018
1.661	1.061	0.018
1.659	1.061	0.017
1.659	1.061	0.018
1.664	1.061	0.018
1.660	1.061	0.018
1.660	1.061	0.018
1.661	1.062	0.018
1.661	1.061	0.018
1.659	1.061	0.018
1.660	1.062	0.018
1.661	1.061	0.018
1.659	1.061	0.018
1.661	1.061	0.017
1.660	1.061	0.018
1.660	1.061	0.017
1.662	1.061	0.017
1.662	1.061	0.017
1.657	1.061	0.018
1.659	1.061	0.018
1.661	1.061	0.018
1.659	1.061	0.018
1.663	1.060	0.018
1.664	1.061	0.018
1.662	1.062	0.017
1.657	1.062	0.018
1.663	1.061	0.018
1.660	1.061	0.018
1.659	1.061	0.018
1.659	1.061	0.018
1.660	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.658	1.061	0.018
1.657	1.061	0.018
1.663	1.061	0.018
1.663	1.061	0.018
1.659	1.061	0.018
1.661	1.061	0.018
1.664	1.061	0.017
1.660	1.061	0.017
1.659	1.061	0.018
1.660	1.062	0.018
1.660	1.061	0.018
1.663	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.017
1.661	1.062	0.018
1.662	1.061	0.018
1.662	1.061	0.017
1.657	1.061	0.018
1.659	1.061	0.017
1.661	1.062	0.018
1.658	1.061	0.018
1.656	1.061	0.018
1.661	1.061	0.018
1.663	1.061	0.018
1.660	1.062	0.018
1.663	1.062	0.018
1.662	1.061	0.018
1.660	1.062	0.018
1.660	1.061	0.018
1.662	1.061	0.017
1.661	1.062	0.018
1.658	1.061	0.018
1.661	1.061	0.018
1.659	1.061	0.018
1.658	1.060	0.018
1.664	1.062	0.018
1.663	1.061	0.018
1.662	1.061	0.018
1.660	1.061	0.018
1.663	1.061	0.018
1.662	1.062	0.018
1.658	1.062	0.018
1.661	1.061	0.018
1.662	1.061	0.018
1.662	1.061	0.018
1.663	1.061	0.018
1.662	1.061	0.018
1.660	1.061	0.018
1.662	1.062	0.018
1.664	1.061	0.018
1.660	1.061	0.018
1.662	1.062	0.018
1.661	1.061	0.017
1.661	1.062	0.018
1.654	1.062	0.017
1.663	1.061	0.018
1.661	1.060	0.018
1.656	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.661	1.061	0.017
1.660	1.062	0.018
1.662	1.062	0.018
1.663	1.061	0.018
1.657	1.061	0.018
1.660	1.061	0.018
1.660	1.061	0.018
1.657	1.062	0.018
1.661	1.061	0.018
1.661	1.061	0.018
1.661	1.062	0.017
1.659	1.061	0.018
1.662	1.061	0.018
1.665	1.062	0.017
1.662	1.061	0.017
1.659	1.061	0.018
1.663	1.061	0.018
1.661	1.061	0.017
1.658	1.061	0.018
1.658	1.061	0.018
1.661	1.060	0.018
1.659	1.061	0.018
1.657	1.062	0.018
1.662	1.061	0.018
1.659	1.061	0.017
1.661	1.062	0.018
1.662	1.062	0.018
1.661	1.061	0.018
1.658	1.062	0.017
1.659	1.061	0.018
1.661	1.061	0.018
1.658	1.061	0.017
1.655	1.061	0.018
1.660	1.061	0.018
1.658	1.061	0.018
1.658	1.061	0.018
1.659	1.061	0.017
1.663	1.061	0.018
1.661	1.061	0.018
1.661	1.061	0.018
1.659	1.061	0.018
1.661	1.062	0.018
1.658	1.061	0.017
1.661	1.061	0.018
1.661	1.062	0.018
1.658	1.061	0.018
1.663	1.061	0.018
1.663	1.061	0.018
1.660	1.061	0.018
1.660	1.062	0.018
1.661	1.062	0.018
1.658	1.061	0.018
1.659	1.061	0.017
1.661	1.061	0.018
1.658	1.061	0.018
1.659	1.061	0.018
1.657	1.061	0.018
1.663	1.061	0.018
1.662	1.061	0.018
1.660	1.061	0.018
1.663	1.061	0.018
1.660	1.061	0.018
1.658	1.061	0.018
1.658	1.061	0.017
1.660	1.061	0.018
1.660	1.061	0.018
1.658	1.061	0.018
1.664	1.061	0.018
1.662	1.061	0.018
1.660	1.061	0.018
1.663	1.061	0.017
1.661	1.061	0.018
1.659	1.062	0.018
1.658	1.061	0.018
1.662	1.061	0.017
1.660	1.062	0.018
1.660	1.061	0.018
1.659	1.060	0.017
1.660	1.062	0.017
1.659	1.061	0.018
1.664	1.061	0.018
1.659	1.061	0.017
1.658	1.061	0.018
1.661	1.061	0.018
1.658	1.062	0.017
1.659	1.061	0.018
1.659	1.061	0.018
1.658	1.061	0.017
1.658	1.061	0.018
1.664	1.062	0.018
1.662	1.061	0.018
1.659	1.061	0.018
1.661	1.061	0.018
1.661	1.061	0.017
1.659	1.061	0.018
1.658	1.060	0.017
1.657	1.061	0.018
1.661	1.061	0.017
1.659	1.060	0.018
1.659	1.061	0.018
1.664	1.061	0.018
1.661	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.017
1.662	1.061	0.018
1.658	1.062	0.018
1.659	1.061	0.018
1.660	1.061	0.018
1.659	1.061	0.018
1.662	1.061	0.018
1.663	1.062	0.018
1.659	1.061	0.018
1.659	1.061	0.017
1.659	1.061	0.018
1.661	1.061	0.018
