presFesto-0[V]	DigOut-1[V]	MPX100-2[V]	HAF075#2-9[V]
6.993	0.563	2.220	2.499
6.996	0.563	2.218	2.499
6.995	0.563	2.221	2.499
6.996	0.563	2.219	2.500
6.995	0.563	2.220	2.500
6.995	0.563	2.218	2.499
6.996	0.563	2.221	2.499
6.996	0.563	2.222	2.500
6.997	0.563	2.219	2.501
6.996	0.563	2.217	2.499
6.996	0.563	2.219	2.499
6.995	0.563	2.220	2.500
6.995	0.563	2.220	2.500
6.995	0.563	2.219	2.500
6.996	0.563	2.222	2.500
6.996	0.563	2.219	2.499
6.992	0.563	2.220	2.499
6.995	0.563	2.220	2.498
6.995	0.563	2.216	2.500
6.996	0.563	2.222	2.499
6.996	0.563	2.218	2.500
6.997	0.563	2.219	2.499
6.994	0.563	2.218	2.500
6.995	0.563	2.218	2.499
6.994	0.563	2.219	2.501
6.995	0.563	2.219	2.499
6.995	0.563	2.219	2.499
6.995	0.563	2.219	2.500
6.996	0.564	2.219	2.501
6.995	0.563	2.219	2.501
6.995	0.563	2.219	2.500
6.996	0.563	2.217	2.501
6.996	0.564	2.219	2.500
6.994	0.563	2.219	2.500
6.996	0.563	2.219	2.500
6.996	0.563	2.218	2.501
6.995	0.563	2.221	2.500
6.994	0.563	2.220	2.501
6.996	0.563	2.217	2.500
6.995	0.564	2.218	2.501
6.999	0.563	2.219	2.500
6.996	0.564	2.219	2.501
6.996	0.563	2.219	2.499
6.993	0.564	2.219	2.498
6.995	0.564	2.219	2.499
6.997	0.563	2.218	2.498
6.997	0.563	2.221	2.498
6.997	0.563	2.218	2.499
6.994	0.563	2.216	2.499
6.994	0.563	2.220	2.500
6.995	0.563	2.222	2.498
6.996	0.564	2.222	2.499
6.996	0.564	2.216	2.499
6.996	0.564	2.220	2.500
6.994	0.562	2.220	2.500
6.996	0.563	2.218	2.501
6.996	0.563	2.219	2.499
6.997	0.563	2.222	2.500
6.996	0.563	2.216	2.499
6.994	0.563	2.218	2.500
6.996	0.563	2.220	2.499
6.999	0.563	2.220	2.499
6.996	0.563	2.219	2.500
6.995	0.563	2.219	2.500
6.991	0.563	2.219	2.500
6.997	0.563	2.220	2.501
6.997	0.563	2.220	2.499
6.998	0.563	2.220	2.500
6.995	0.563	2.219	2.499
6.996	0.563	2.222	2.501
6.994	0.563	2.220	2.498
6.997	0.563	2.222	2.500
6.996	0.562	2.220	2.501
6.996	0.563	2.220	2.500
6.995	0.563	2.220	2.502
6.994	0.563	2.219	2.501
6.994	0.563	2.220	2.501
6.997	0.563	2.219	2.500
6.996	0.563	2.221	2.500
6.995	0.563	2.223	2.501
6.996	0.562	2.223	2.498
6.998	0.563	2.219	2.499
6.994	0.563	2.218	2.500
6.996	0.562	2.221	2.499
6.994	0.563	2.222	2.499
6.995	0.563	2.218	2.500
6.993	0.563	2.220	2.499
6.998	0.563	2.220	2.497
6.997	0.563	2.220	2.499
6.998	0.563	2.218	2.501
6.996	0.563	2.220	2.500
6.995	0.563	2.220	2.500
6.996	0.563	2.220	2.500
6.997	0.563	2.220	2.499
6.998	0.563	2.221	2.499
6.995	0.563	2.219	2.498
6.992	0.563	2.218	2.499
6.997	0.562	2.218	2.500
6.996	0.563	2.219	2.499
6.997	0.563	2.221	2.498
6.995	0.563	2.218	2.500
6.995	0.563	2.220	2.499
6.996	0.563	2.221	2.499
6.995	0.563	2.220	2.501
6.997	0.563	2.220	2.499
6.997	0.564	2.218	2.499
6.994	0.562	2.218	2.499
6.996	0.563	2.223	2.499
6.993	0.563	2.219	2.499
6.993	0.562	2.219	2.498
6.997	0.563	2.221	2.499
6.996	0.563	2.220	2.498
6.994	0.563	2.220	2.498
6.995	0.563	2.218	2.501
6.996	0.563	2.220	2.498
6.998	0.563	2.221	2.498
6.998	0.563	2.221	2.500
6.995	0.563	2.216	2.500
6.991	0.563	2.220	2.499
6.996	0.563	2.224	2.499
6.997	0.563	2.220	2.500
6.996	0.563	2.218	2.500
6.992	0.563	2.220	2.499
6.995	0.563	2.219	2.499
6.996	0.563	2.220	2.499
6.996	0.563	2.222	2.499
6.997	0.564	2.221	2.500
6.997	0.563	2.222	2.501
6.996	0.564	2.220	2.498
6.992	0.563	2.222	2.498
6.996	0.563	2.221	2.501
6.996	0.563	2.222	2.499
6.995	0.563	2.221	2.499
6.996	0.563	2.221	2.498
6.993	0.563	2.220	2.498
6.996	0.563	2.220	2.498
6.998	0.563	2.222	2.498
6.998	0.563	2.221	2.500
6.997	0.563	2.221	2.500
6.995	0.564	2.224	2.500
6.992	0.564	2.221	2.500
6.998	0.563	2.221	2.499
6.996	0.563	2.221	2.500
6.998	0.562	2.221	2.501
6.995	0.562	2.219	2.500
6.995	0.563	2.218	2.499
6.996	0.563	2.220	2.500
6.996	0.563	2.221	2.500
6.996	0.563	2.219	2.501
6.996	0.563	2.218	2.499
6.996	0.563	2.220	2.502
6.996	0.563	2.220	2.500
6.996	0.562	2.219	2.500
6.998	0.563	2.222	2.501
6.996	0.563	2.222	2.500
6.993	0.563	2.220	2.500
6.992	0.563	2.221	2.500
6.996	0.563	2.220	2.499
6.997	0.563	2.221	2.500
6.996	0.563	2.219	2.500
6.995	0.563	2.221	2.500
6.996	0.562	2.220	2.501
6.996	0.562	2.222	2.502
6.997	0.563	2.220	2.501
6.996	0.563	2.219	2.499
6.996	0.563	2.220	2.497
6.994	0.562	2.219	2.499
6.994	0.563	2.221	2.499
6.999	0.563	2.219	2.499
6.995	0.563	2.223	2.499
6.996	0.562	2.222	2.500
6.992	0.564	2.221	2.501
6.994	0.563	2.220	2.498
6.996	0.563	2.221	2.499
6.996	0.563	2.222	2.498
6.997	0.563	2.221	2.499
6.994	0.563	2.223	2.499
6.998	0.563	2.220	2.500
6.994	0.563	2.222	2.499
6.996	0.563	2.221	2.499
6.996	0.563	2.222	2.501
6.996	0.562	2.220	2.500
6.995	0.563	2.220	2.500
6.995	0.563	2.221	2.501
6.998	0.563	2.221	2.500
6.998	0.563	2.226	2.502
6.994	0.563	2.223	2.502
6.995	0.563	2.220	2.500
6.996	0.563	2.222	2.499
6.995	0.563	2.220	2.500
6.997	0.563	2.221	2.501
6.996	0.563	2.221	2.501
6.994	0.563	2.218	2.500
6.994	0.563	2.223	2.500
6.996	0.562	2.222	2.500
6.997	0.563	2.221	2.501
6.997	0.562	2.222	2.501
6.996	0.563	2.223	2.499
6.995	0.563	2.220	2.500
6.994	0.563	2.222	2.499
6.996	0.563	2.222	2.500
6.998	0.563	2.219	2.498
6.994	0.563	2.218	2.498
6.993	0.563	2.219	2.499
6.995	0.563	2.222	2.499
6.997	0.563	2.223	2.500
6.998	0.563	2.224	2.499
6.997	0.563	2.223	2.501
6.995	0.563	2.223	2.501
6.993	0.563	2.221	2.500
6.997	0.563	2.222	2.499
6.997	0.564	2.222	2.499
6.998	0.563	2.221	2.499
6.997	0.563	2.221	2.499
6.996	0.563	2.223	2.499
6.994	0.564	2.220	2.499
6.995	0.563	2.222	2.497
6.996	0.563	2.222	2.499
6.998	0.563	2.223	2.500
6.997	0.564	2.222	2.500
6.996	0.563	2.220	2.501
6.993	0.563	2.220	2.500
6.995	0.563	2.223	2.502
6.996	0.564	2.219	2.499
6.997	0.563	2.224	2.500
6.993	0.563	2.220	2.499
6.995	0.563	2.221	2.499
6.994	0.564	2.220	2.499
6.997	0.563	2.222	2.499
6.996	0.562	2.224	2.501
6.996	0.563	2.223	2.500
6.997	0.563	2.222	2.500
6.999	0.563	2.226	2.499
6.995	0.563	2.222	2.500
6.996	0.563	2.221	2.500
6.992	0.563	2.220	2.500
6.996	0.563	2.219	2.499
6.996	0.564	2.220	2.500
6.998	0.563	2.223	2.501
6.996	0.563	2.221	2.500
6.994	0.563	2.221	2.500
6.994	0.563	2.221	2.498
6.997	0.562	2.222	2.499
6.996	0.564	2.221	2.499
6.996	0.563	2.221	2.500
6.996	0.563	2.221	2.499
6.996	0.563	2.223	2.499
6.993	0.563	2.222	2.500
6.997	0.563	2.223	2.500
6.999	0.563	2.223	2.499
6.995	0.563	2.223	2.499
6.994	0.563	2.221	2.499
6.995	0.563	2.221	2.500
6.995	0.564	2.221	2.499
6.997	0.564	2.223	2.500
6.996	0.564	2.219	2.499
6.996	0.562	2.222	2.500
6.996	0.563	2.221	2.499
6.996	0.563	2.222	2.499
6.995	0.562	2.219	2.498
6.994	0.563	2.223	2.498
6.995	0.563	2.220	2.499
6.993	0.563	2.220	2.499
6.996	0.563	2.223	2.499
6.997	0.563	2.223	2.499
6.997	0.563	2.223	2.500
6.995	0.563	2.222	2.499
6.995	0.563	2.226	2.501
6.995	0.563	2.221	2.500
6.997	0.563	2.222	2.498
6.996	0.563	2.223	2.499
6.996	0.564	2.220	2.499
6.996	0.563	2.220	2.500
6.994	0.563	2.222	2.500
6.995	0.562	2.223	2.500
6.998	0.563	2.221	2.498
6.998	0.563	2.221	2.498
6.995	0.563	2.222	2.498
6.995	0.563	2.223	2.500
6.995	0.563	2.219	2.498
6.996	0.564	2.220	2.498
6.998	0.564	2.224	2.498
6.997	0.563	2.224	2.499
6.993	0.563	2.223	2.500
6.993	0.563	2.222	2.498
6.997	0.563	2.220	2.499
6.997	0.563	2.221	2.497
6.996	0.564	2.224	2.500
6.995	0.564	2.222	2.499
6.995	0.564	2.221	2.499
6.995	0.563	2.222	2.500
6.998	0.564	2.224	2.499
6.998	0.563	2.222	2.501
6.993	0.564	2.222	2.499
6.997	0.563	2.221	2.499
6.996	0.563	2.222	2.499
6.995	0.564	2.221	2.497
6.996	0.563	2.222	2.500
6.996	0.564	2.225	2.501
6.998	0.563	2.221	2.501
6.995	0.564	2.226	2.501
6.994	0.563	2.222	2.499
6.997	0.564	2.221	2.500
6.998	0.564	2.224	2.500
6.996	0.564	2.224	2.500
6.994	0.564	2.223	2.499
6.995	0.564	2.219	2.499
6.995	0.563	2.224	2.500
6.995	0.563	2.223	2.502
6.996	0.564	2.222	2.500
6.993	0.563	2.223	2.501
6.995	0.563	2.223	2.499
6.996	0.563	2.224	2.500
6.995	0.563	2.225	2.499
6.997	0.563	2.222	2.500
6.996	0.564	2.223	2.498
6.996	0.563	2.224	2.500
6.996	0.563	2.224	2.499
6.996	0.563	2.222	2.498
6.996	0.563	2.222	2.499
6.996	0.564	2.221	2.500
6.994	0.564	2.222	2.499
6.996	0.563	2.224	2.498
6.996	0.563	2.223	2.500
6.995	0.563	2.223	2.499
6.998	0.563	2.222	2.499
6.997	0.563	2.222	2.499
6.996	0.563	2.221	2.499
6.997	0.563	2.220	2.499
6.998	0.563	2.224	2.500
6.995	0.563	2.222	2.500
6.997	0.563	2.223	2.500
6.995	0.563	2.225	2.502
6.993	0.563	2.221	2.500
6.996	0.563	2.224	2.499
6.996	0.563	2.223	2.500
6.996	0.563	2.224	2.499
6.996	0.563	2.224	2.500
6.995	0.563	2.223	2.500
6.996	0.563	2.224	2.500
6.995	0.563	2.224	2.502
6.995	0.563	2.223	2.500
6.995	0.563	2.222	2.498
6.996	0.564	2.222	2.500
6.997	0.563	2.226	2.501
6.994	0.563	2.222	2.501
6.993	0.563	2.226	2.499
6.997	0.563	2.223	2.498
6.996	0.563	2.225	2.501
6.995	0.564	2.221	2.500
6.996	0.563	2.223	2.498
6.998	0.563	2.222	2.499
6.997	0.562	2.223	2.501
6.998	0.563	2.225	2.500
6.996	0.562	2.224	2.499
6.999	0.563	2.224	2.500
6.996	0.563	2.223	2.500
6.995	0.563	2.223	2.500
6.997	0.563	2.223	2.499
6.997	0.563	2.224	2.499
6.996	0.563	2.221	2.498
6.994	0.563	2.224	2.500
6.995	0.562	2.222	2.499
6.998	0.563	2.223	2.501
6.998	0.563	2.224	2.502
6.995	0.563	2.223	2.501
6.996	0.563	2.223	2.500
6.996	0.563	2.224	2.500
6.997	0.563	2.223	2.500
6.995	0.563	2.224	2.501
6.997	0.562	2.226	2.499
6.997	0.563	2.223	2.499
6.998	0.563	2.224	2.499
6.995	0.563	2.224	2.499
6.994	0.563	2.223	2.498
6.995	0.563	2.224	2.498
6.997	0.564	2.226	2.498
6.996	0.563	2.226	2.499
6.997	0.564	2.225	2.499
6.996	0.563	2.226	2.501
6.995	0.564	2.223	2.500
6.998	0.563	2.223	2.499
6.996	0.563	2.224	2.500
6.997	0.563	2.224	2.498
6.992	0.563	2.222	2.499
6.994	0.563	2.222	2.500
6.997	0.564	2.225	2.501
6.996	0.563	2.223	2.499
6.998	0.563	2.224	2.499
6.996	0.563	2.223	2.499
6.996	0.563	2.223	2.499
6.991	0.563	2.224	2.500
6.997	0.563	2.223	2.499
6.996	0.564	2.221	2.500
6.996	0.563	2.225	2.499
6.995	0.563	2.222	2.500
6.995	0.564	2.222	2.500
6.996	0.562	2.222	2.499
6.997	0.562	2.223	2.501
6.996	0.563	2.222	2.501
6.997	0.563	2.225	2.500
6.994	0.563	2.225	2.501
6.995	0.563	2.225	2.501
6.995	0.563	2.225	2.499
6.997	0.563	2.224	2.499
6.997	0.563	2.223	2.500
6.994	0.562	2.226	2.501
6.995	0.563	2.225	2.501
6.995	0.563	2.227	2.500
6.998	0.563	2.224	2.499
6.996	0.563	2.222	2.499
6.995	0.563	2.227	2.498
6.991	0.563	2.224	2.499
6.996	0.563	2.226	2.501
6.996	0.563	2.227	2.499
6.995	0.563	2.226	2.500
6.996	0.562	2.226	2.500
6.995	0.563	2.223	2.498
6.994	0.563	2.225	2.502
6.995	0.564	2.224	2.500
6.997	0.563	2.222	2.500
6.996	0.564	2.224	2.498
6.994	0.564	2.224	2.500
6.994	0.563	2.226	2.500
6.996	0.563	2.223	2.500
6.996	0.563	2.222	2.500
6.993	0.564	2.222	2.499
6.995	0.564	2.224	2.500
6.995	0.564	2.223	2.499
6.994	0.563	2.224	2.500
6.995	0.564	2.224	2.500
6.996	0.563	2.225	2.499
6.998	0.562	2.222	2.500
6.995	0.564	2.226	2.499
6.996	0.564	2.224	2.499
6.997	0.563	2.227	2.498
6.996	0.564	2.227	2.501
6.997	0.564	2.221	2.498
6.994	0.564	2.223	2.501
6.996	0.564	2.224	2.500
6.994	0.564	2.224	2.500
6.997	0.563	2.224	2.500
6.997	0.563	2.226	2.501
6.995	0.563	2.224	2.500
6.995	0.564	2.226	2.500
6.996	0.565	2.225	2.500
6.996	0.564	2.225	2.501
6.996	0.564	2.225	2.501
6.997	0.564	2.224	2.500
6.997	0.564	2.224	2.500
6.994	0.564	2.224	2.501
6.996	0.564	2.223	2.498
6.997	0.564	2.227	2.498
6.997	0.563	2.224	2.500
6.996	0.563	2.222	2.499
6.996	0.563	2.223	2.499
6.994	0.564	2.223	2.499
6.995	0.564	2.223	2.499
6.997	0.564	2.226	2.498
6.995	0.563	2.224	2.500
6.993	0.563	2.226	2.499
6.997	0.564	2.225	2.499
6.998	0.564	2.225	2.499
6.997	0.564	2.224	2.500
6.992	0.564	2.227	2.499
6.995	0.564	2.225	2.500
6.994	0.564	2.225	2.499
6.996	0.563	2.225	2.502
6.999	0.563	2.224	2.500
6.996	0.563	2.227	2.500
6.995	0.564	2.225	2.501
6.995	0.564	2.226	2.500
6.994	0.563	2.224	2.497
6.997	0.563	2.223	2.499
6.998	0.564	2.223	2.500
6.996	0.564	2.226	2.500
6.994	0.563	2.226	2.498
6.995	0.563	2.225	2.500
6.997	0.563	2.227	2.500
6.997	0.563	2.224	2.500
6.993	0.563	2.224	2.499
6.992	0.563	2.224	2.498
6.997	0.563	2.222	2.499
6.996	0.563	2.222	2.500
6.997	0.563	2.225	2.501
6.997	0.563	2.224	2.499
6.995	0.563	2.225	2.500
6.994	0.563	2.226	2.501
6.996	0.563	2.225	2.501
6.997	0.563	2.226	2.500
6.996	0.563	2.224	2.498
6.995	0.563	2.224	2.500
6.993	0.563	2.228	2.501
6.996	0.563	2.227	2.500
6.996	0.563	2.225	2.499
6.997	0.563	2.224	2.501
6.997	0.563	2.224	2.499
6.996	0.563	2.224	2.499
6.994	0.563	2.223	2.499
6.996	0.563	2.223	2.499
6.995	0.563	2.228	2.500
6.996	0.564	2.227	2.499
6.997	0.563	2.226	2.498
6.996	0.563	2.226	2.499
6.995	0.563	2.223	2.498
6.994	0.563	2.224	2.499
6.994	0.563	2.226	2.499
6.995	0.563	2.227	2.501
6.994	0.563	2.226	2.500
6.997	0.563	2.226	2.498
6.995	0.563	2.226	2.498
6.997	0.563	2.225	2.498
6.998	0.564	2.225	2.498
6.996	0.563	2.225	2.499
6.993	0.563	2.227	2.500
6.997	0.563	2.226	2.501
6.997	0.564	2.225	2.499
6.995	0.563	2.223	2.500
6.995	0.563	2.225	2.502
6.996	0.563	2.228	2.500
6.996	0.563	2.226	2.499
6.997	0.563	2.225	2.499
6.996	0.563	2.224	2.498
6.997	0.563	2.228	2.500
6.993	0.563	2.227	2.500
6.994	0.563	2.225	2.499
6.996	0.563	2.226	2.499
6.996	0.563	2.226	2.499
6.999	0.563	2.226	2.500
6.997	0.563	2.226	2.499
6.995	0.563	2.227	2.502
6.996	0.563	2.226	2.500
6.996	0.563	2.228	2.499
6.996	0.563	2.227	2.500
6.996	0.563	2.228	2.500
6.994	0.563	2.223	2.500
6.995	0.563	2.223	2.499
6.998	0.563	2.225	2.500
6.996	0.563	2.226	2.501
6.997	0.563	2.225	2.501
6.994	0.563	2.224	2.502
6.996	0.563	2.227	2.502
6.997	0.563	2.227	2.501
6.996	0.563	2.229	2.502
6.997	0.563	2.227	2.501
6.994	0.563	2.228	2.501
6.996	0.563	2.225	2.501
6.998	0.563	2.228	2.501
6.997	0.563	2.225	2.501
6.997	0.563	2.227	2.502
6.995	0.563	2.228	2.502
6.993	0.564	2.228	2.501
6.996	0.563	2.229	2.500
6.996	0.563	2.228	2.501
6.997	0.564	2.228	2.500
6.997	0.563	2.228	2.501
6.998	0.563	2.228	2.500
6.995	0.563	2.227	2.501
6.994	0.563	2.228	2.499
6.996	0.563	2.226	2.501
6.994	0.563	2.225	2.501
6.993	0.563	2.228	2.501
6.997	0.563	2.224	2.499
6.997	0.563	2.229	2.500
6.997	0.563	2.229	2.500
6.996	0.563	2.227	2.500
6.998	0.563	2.227	2.502
6.994	0.563	2.226	2.501
6.994	0.563	2.225	2.501
6.995	0.562	2.227	2.500
6.997	0.563	2.229	2.500
6.997	0.563	2.226	2.501
6.995	0.562	2.229	2.500
6.995	0.563	2.229	2.501
6.997	0.563	2.228	2.500
6.997	0.563	2.227	2.499
6.998	0.563	2.227	2.500
6.995	0.563	2.225	2.500
6.994	0.563	2.225	2.501
6.994	0.563	2.226	2.500
6.997	0.563	2.229	2.501
6.998	0.563	2.226	2.501
6.995	0.563	2.227	2.500
6.996	0.563	2.227	2.500
6.996	0.563	2.227	2.502
6.998	0.563	2.227	2.503
6.997	0.563	2.226	2.501
6.997	0.563	2.228	2.500
6.996	0.563	2.228	2.499
6.995	0.563	2.229	2.499
6.995	0.562	2.228	2.498
6.996	0.563	2.228	2.500
6.998	0.563	2.229	2.502
6.994	0.563	2.229	2.500
6.994	0.563	2.227	2.502
6.997	0.563	2.228	2.500
6.996	0.564	2.227	2.501
6.996	0.563	2.226	2.500
6.996	0.563	2.229	2.500
6.992	0.563	2.227	2.500
6.997	0.563	2.225	2.501
6.996	0.564	2.228	2.500
6.997	0.563	2.229	2.501
6.994	0.563	2.227	2.502
6.996	0.562	2.229	2.500
6.995	0.563	2.225	2.499
6.995	0.564	2.227	2.500
6.994	0.563	2.226	2.500
6.997	0.562	2.229	2.502
6.995	0.562	2.228	2.501
6.995	0.562	2.228	2.500
6.993	0.563	2.229	2.500
6.996	0.563	2.226	2.501
6.997	0.562	2.227	2.502
6.995	0.563	2.229	2.502
6.993	0.564	2.231	2.500
6.996	0.563	2.228	2.503
6.996	0.563	2.229	2.502
6.996	0.563	2.228	2.502
6.998	0.563	2.227	2.501
6.995	0.563	2.229	2.501
6.997	0.563	2.230	2.501
6.995	0.563	2.228	2.502
6.996	0.564	2.230	2.500
6.998	0.563	2.230	2.501
6.996	0.563	2.231	2.501
6.995	0.563	2.228	2.501
6.997	0.563	2.228	2.502
6.996	0.563	2.230	2.502
6.996	0.563	2.230	2.503
6.997	0.564	2.228	2.504
6.997	0.563	2.229	2.500
6.995	0.563	2.229	2.501
6.995	0.563	2.229	2.501
6.995	0.563	2.229	2.500
6.999	0.562	2.229	2.501
6.997	0.563	2.227	2.502
6.997	0.563	2.227	2.499
6.996	0.563	2.228	2.502
6.994	0.563	2.230	2.500
6.994	0.564	2.228	2.501
6.994	0.564	2.230	2.500
6.997	0.563	2.228	2.501
6.999	0.563	2.227	2.501
6.995	0.563	2.229	2.502
6.995	0.564	2.229	2.500
6.996	0.564	2.224	2.502
6.996	0.563	2.228	2.501
6.994	0.563	2.228	2.500
6.995	0.563	2.226	2.500
6.998	0.563	2.226	2.501
6.995	0.563	2.229	2.499
6.997	0.563	2.228	2.501
6.996	0.562	2.225	2.501
6.994	0.564	2.228	2.501
6.998	0.563	2.226	2.501
6.998	0.564	2.227	2.500
6.994	0.564	2.229	2.500
6.994	0.563	2.227	2.502
6.996	0.563	2.230	2.502
6.998	0.563	2.229	2.501
6.996	0.563	2.229	2.499
6.996	0.563	2.227	2.501
6.996	0.563	2.230	2.501
6.995	0.564	2.230	2.500
6.996	0.563	2.227	2.500
6.996	0.563	2.229	2.500
6.997	0.564	2.230	2.501
6.994	0.564	2.230	2.501
6.994	0.563	2.229	2.501
6.996	0.563	2.231	2.502
6.994	0.563	2.228	2.501
6.997	0.563	2.229	2.503
6.997	0.563	2.230	2.502
6.995	0.563	2.229	2.502
6.998	0.563	2.230	2.502
6.996	0.564	2.229	2.501
6.996	0.563	2.232	2.500
6.996	0.564	2.229	2.500
6.993	0.563	2.230	2.500
6.996	0.563	2.230	2.501
6.995	0.563	2.230	2.500
6.997	0.563	2.228	2.500
6.995	0.563	2.230	2.501
6.998	0.563	2.231	2.503
6.996	0.563	2.229	2.502
6.996	0.563	2.232	2.501
6.996	0.563	2.229	2.501
6.998	0.563	2.231	2.503
6.997	0.563	2.230	2.501
6.996	0.563	2.229	2.501
6.994	0.563	2.231	2.501
6.996	0.563	2.228	2.502
6.996	0.564	2.228	2.501
6.994	0.564	2.227	2.501
6.997	0.564	2.230	2.502
6.996	0.563	2.230	2.501
6.994	0.563	2.228	2.502
7.000	0.563	2.233	2.501
6.996	0.563	2.232	2.501
6.994	0.563	2.230	2.502
6.995	0.564	2.232	2.503
6.994	0.563	2.232	2.501
6.997	0.563	2.228	2.499
6.996	0.563	2.231	2.501
6.996	0.563	2.228	2.502
6.994	0.563	2.229	2.501
6.995	0.563	2.228	2.500
6.996	0.563	2.230	2.502
6.997	0.563	2.232	2.502
6.998	0.564	2.229	2.502
6.993	0.563	2.230	2.500
6.997	0.563	2.227	2.501
6.996	0.564	2.229	2.501
6.997	0.563	2.231	2.501
6.996	0.564	2.227	2.501
6.996	0.563	2.230	2.501
6.994	0.563	2.229	2.500
6.993	0.563	2.230	2.501
6.997	0.563	2.228	2.500
6.995	0.563	2.229	2.501
6.997	0.564	2.231	2.501
6.995	0.564	2.231	2.501
6.997	0.563	2.230	2.499
6.996	0.564	2.230	2.501
6.996	0.563	2.228	2.502
6.996	0.564	2.230	2.501
6.997	0.563	2.228	2.500
6.996	0.563	2.227	2.501
6.997	0.564	2.229	2.500
6.996	0.564	2.229	2.500
6.997	0.562	2.228	2.501
6.995	0.563	2.229	2.500
6.996	0.563	2.230	2.501
6.996	0.563	2.229	2.503
6.997	0.563	2.228	2.501
6.995	0.563	2.230	2.500
6.997	0.563	2.229	2.501
6.993	0.563	2.231	2.500
6.994	0.563	2.228	2.500
6.994	0.562	2.229	2.499
6.997	0.563	2.228	2.500
6.993	0.563	2.228	2.501
6.993	0.563	2.231	2.499
6.994	0.563	2.229	2.501
6.998	0.564	2.229	2.501
6.998	0.563	2.231	2.499
6.997	0.563	2.231	2.500
6.995	0.563	2.229	2.498
6.994	0.564	2.229	2.500
6.995	0.563	2.230	2.501
6.994	0.564	2.230	2.500
6.996	0.563	2.229	2.500
6.997	0.563	2.228	2.500
6.997	0.564	2.229	2.501
6.996	0.563	2.231	2.501
6.997	0.564	2.229	2.499
6.998	0.563	2.229	2.499
6.995	0.562	2.228	2.499
6.998	0.563	2.233	2.499
6.994	0.563	2.228	2.498
6.997	0.562	2.231	2.500
6.996	0.563	2.229	2.501
6.996	0.562	2.232	2.501
6.995	0.563	2.229	2.499
6.997	0.563	2.229	2.499
6.996	0.563	2.230	2.500
6.998	0.563	2.228	2.500
6.997	0.563	2.228	2.498
6.994	0.563	2.229	2.499
6.996	0.563	2.230	2.500
6.997	0.563	2.227	2.500
6.996	0.563	2.229	2.500
6.994	0.563	2.226	2.500
6.995	0.564	2.230	2.499
6.997	0.563	2.229	2.502
6.996	0.563	2.231	2.500
6.996	0.563	2.232	2.500
6.995	0.563	2.231	2.500
6.997	0.563	2.234	2.502
6.997	0.563	2.230	2.501
6.995	0.564	2.227	2.501
6.997	0.563	2.228	2.499
6.995	0.563	2.230	2.500
6.998	0.563	2.230	2.501
6.995	0.562	2.230	2.501
6.997	0.563	2.232	2.501
6.994	0.562	2.228	2.501
6.998	0.563	2.232	2.500
6.995	0.563	2.229	2.500
6.997	0.563	2.231	2.500
6.995	0.563	2.229	2.502
6.993	0.563	2.229	2.502
6.996	0.564	2.230	2.500
6.996	0.563	2.229	2.501
6.998	0.563	2.232	2.501
6.995	0.563	2.229	2.500
6.995	0.563	2.229	2.500
6.996	0.563	2.226	2.499
6.995	0.563	2.232	2.498
6.998	0.563	2.230	2.501
6.996	0.563	2.226	2.499
6.996	0.562	2.229	2.500
6.996	0.563	2.230	2.500
6.996	0.563	2.229	2.501
6.998	0.563	2.228	2.500
6.999	0.564	2.230	2.499
6.997	0.563	2.228	2.498
6.996	0.563	2.231	2.500
6.995	0.563	2.229	2.500
6.995	0.563	2.231	2.500
6.997	0.563	2.227	2.500
6.993	0.563	2.228	2.499
6.993	0.563	2.230	2.498
6.994	0.563	2.229	2.500
6.998	0.563	2.232	2.500
6.997	0.564	2.228	2.500
6.997	0.564	2.229	2.500
6.995	0.564	2.231	2.500
6.994	0.563	2.228	2.499
6.997	0.563	2.228	2.501
6.997	0.563	2.232	2.500
6.997	0.563	2.230	2.501
6.995	0.563	2.233	2.499
6.995	0.563	2.231	2.502
6.998	0.563	2.230	2.500
6.998	0.563	2.230	2.500
6.997	0.563	2.229	2.500
6.996	0.563	2.229	2.500
6.997	0.563	2.227	2.501
6.996	0.563	2.229	2.501
6.996	0.563	2.232	2.501
6.996	0.563	2.231	2.500
6.994	0.563	2.231	2.502
6.996	0.563	2.233	2.500
6.995	0.563	2.230	2.499
6.997	0.563	2.228	2.499
6.996	0.563	2.230	2.500
6.997	0.563	2.231	2.498
6.997	0.563	2.229	2.499
6.999	0.563	2.229	2.499
6.995	0.563	2.227	2.499
6.996	0.563	2.229	2.499
6.997	0.563	2.230	2.500
6.996	0.564	2.229	2.500
6.997	0.563	2.229	2.501
6.995	0.563	2.232	2.500
6.997	0.563	2.229	2.500
6.998	0.563	2.230	2.501
6.997	0.563	2.233	2.502
6.994	0.563	2.232	2.499
6.994	0.563	2.231	2.501
6.994	0.563	2.230	2.500
6.997	0.563	2.232	2.501
6.997	0.563	2.228	2.500
6.995	0.563	2.232	2.501
6.994	0.563	2.231	2.501
6.996	0.563	2.230	2.501
6.997	0.563	2.231	2.500
6.995	0.563	2.228	2.500
6.997	0.563	2.229	2.501
6.996	0.563	2.232	2.501
6.994	0.564	2.231	2.500
6.995	0.562	2.233	2.500
6.996	0.563	2.232	2.500
6.996	0.563	2.233	2.500
6.998	0.563	2.229	2.501
6.998	0.563	2.231	2.501
6.997	0.563	2.232	2.499
6.997	0.562	2.231	2.501
6.997	0.563	2.231	2.500
6.997	0.563	2.231	2.501
