presFesto-1 [V]	AWM5-5 [V]	SSCDP15-3 [V]
5.147	1.057	2.572
5.146	1.058	2.572
5.149	1.058	2.572
5.145	1.058	2.572
5.148	1.058	2.572
5.144	1.058	2.572
5.147	1.058	2.572
5.148	1.058	2.572
5.148	1.058	2.571
5.147	1.058	2.572
5.148	1.058	2.573
5.146	1.057	2.571
5.149	1.058	2.572
5.147	1.058	2.572
5.147	1.058	2.573
5.149	1.058	2.572
5.147	1.058	2.572
5.148	1.058	2.570
5.148	1.058	2.571
5.146	1.057	2.572
5.149	1.059	2.572
5.147	1.058	2.572
5.147	1.058	2.571
5.147	1.058	2.571
5.149	1.058	2.572
5.147	1.058	2.572
5.147	1.058	2.572
5.150	1.057	2.573
5.147	1.058	2.573
5.146	1.058	2.571
5.147	1.058	2.572
5.148	1.057	2.572
5.148	1.057	2.572
5.147	1.058	2.573
5.147	1.058	2.571
5.149	1.058	2.572
5.148	1.058	2.572
5.150	1.058	2.572
5.147	1.058	2.572
5.148	1.059	2.571
5.148	1.058	2.572
5.151	1.057	2.573
5.147	1.058	2.572
5.149	1.058	2.572
5.148	1.058	2.572
5.152	1.058	2.572
5.149	1.058	2.572
5.147	1.058	2.572
5.149	1.058	2.571
5.147	1.058	2.572
5.149	1.059	2.572
5.148	1.057	2.572
5.146	1.058	2.571
5.148	1.058	2.572
5.148	1.058	2.573
5.149	1.058	2.572
5.148	1.058	2.572
5.147	1.057	2.572
5.148	1.059	2.570
5.148	1.057	2.572
5.149	1.058	2.571
5.147	1.058	2.572
5.148	1.058	2.572
5.148	1.058	2.571
5.150	1.058	2.572
5.149	1.058	2.572
5.149	1.058	2.572
5.146	1.058	2.572
5.149	1.058	2.572
5.149	1.059	2.572
5.150	1.058	2.571
5.149	1.058	2.571
5.147	1.058	2.572
5.147	1.058	2.572
5.150	1.058	2.572
5.148	1.057	2.572
5.148	1.058	2.571
5.148	1.058	2.572
5.147	1.058	2.573
5.148	1.058	2.572
5.148	1.057	2.571
5.148	1.058	2.572
5.150	1.058	2.573
5.147	1.058	2.572
5.148	1.058	2.570
5.147	1.058	2.573
5.149	1.058	2.572
5.149	1.058	2.572
5.147	1.057	2.572
5.153	1.059	2.572
5.147	1.058	2.573
5.147	1.058	2.572
5.150	1.057	2.574
5.150	1.058	2.572
5.148	1.058	2.571
5.150	1.058	2.571
5.149	1.058	2.571
5.150	1.058	2.573
5.150	1.058	2.572
5.149	1.057	2.572
5.149	1.058	2.572
5.148	1.058	2.573
5.148	1.058	2.571
5.150	1.058	2.571
5.147	1.058	2.572
5.148	1.058	2.571
5.151	1.058	2.572
5.149	1.058	2.573
5.147	1.058	2.572
5.148	1.058	2.571
5.152	1.058	2.572
5.148	1.058	2.574
5.150	1.059	2.572
5.148	1.058	2.572
5.150	1.058	2.572
5.149	1.058	2.572
5.149	1.059	2.572
5.149	1.058	2.572
5.149	1.058	2.572
5.149	1.058	2.572
5.150	1.057	2.572
5.149	1.058	2.572
5.152	1.059	2.572
5.149	1.058	2.572
5.153	1.058	2.573
5.150	1.057	2.573
5.150	1.058	2.573
5.149	1.058	2.573
5.151	1.058	2.572
5.147	1.058	2.574
5.150	1.058	2.574
5.149	1.058	2.573
5.148	1.058	2.573
5.147	1.058	2.573
5.147	1.058	2.572
5.146	1.057	2.572
5.151	1.058	2.574
5.150	1.059	2.572
5.150	1.058	2.573
5.150	1.058	2.573
5.152	1.058	2.573
5.154	1.058	2.574
5.151	1.058	2.573
5.150	1.059	2.573
5.149	1.058	2.574
5.149	1.057	2.573
5.149	1.058	2.574
5.152	1.058	2.573
5.147	1.058	2.573
5.154	1.058	2.573
5.150	1.058	2.573
5.149	1.058	2.573
5.149	1.057	2.574
5.150	1.058	2.572
5.149	1.057	2.573
5.150	1.058	2.573
5.149	1.058	2.573
5.151	1.058	2.574
5.149	1.058	2.574
5.149	1.059	2.573
5.147	1.058	2.573
5.148	1.058	2.573
5.148	1.058	2.574
5.150	1.058	2.573
5.148	1.058	2.571
5.150	1.058	2.575
5.148	1.058	2.573
5.151	1.058	2.574
5.149	1.058	2.573
5.151	1.058	2.574
5.152	1.058	2.573
5.151	1.058	2.573
5.153	1.058	2.574
5.147	1.058	2.573
5.149	1.058	2.574
5.150	1.058	2.573
5.152	1.058	2.573
5.148	1.058	2.573
5.150	1.058	2.574
5.150	1.058	2.574
5.150	1.058	2.573
5.148	1.058	2.574
5.149	1.058	2.574
5.148	1.058	2.573
5.151	1.058	2.574
5.151	1.058	2.573
5.150	1.057	2.573
5.149	1.058	2.573
5.149	1.057	2.574
5.150	1.058	2.573
5.150	1.057	2.573
5.149	1.057	2.574
5.150	1.058	2.574
5.150	1.058	2.573
5.152	1.057	2.573
5.152	1.058	2.575
5.152	1.058	2.574
5.152	1.058	2.573
5.150	1.058	2.573
5.150	1.058	2.574
5.152	1.059	2.573
5.151	1.058	2.573
5.151	1.058	2.574
5.152	1.058	2.573
5.148	1.058	2.573
5.152	1.058	2.573
5.149	1.058	2.574
5.154	1.058	2.574
5.149	1.058	2.574
5.147	1.058	2.573
5.150	1.057	2.573
5.148	1.058	2.573
5.147	1.058	2.573
5.152	1.058	2.572
5.149	1.058	2.573
5.151	1.058	2.574
5.150	1.058	2.573
5.150	1.058	2.573
5.147	1.058	2.576
5.152	1.058	2.573
5.151	1.058	2.573
5.150	1.058	2.573
5.149	1.059	2.574
5.150	1.058	2.574
5.150	1.058	2.573
5.151	1.058	2.573
5.148	1.058	2.573
5.151	1.058	2.573
5.150	1.058	2.573
5.150	1.058	2.573
5.150	1.058	2.573
5.152	1.057	2.574
5.151	1.058	2.572
5.148	1.058	2.573
5.151	1.057	2.574
5.151	1.058	2.574
5.153	1.058	2.573
5.149	1.057	2.573
5.151	1.058	2.573
5.152	1.058	2.573
5.152	1.058	2.574
5.152	1.058	2.573
5.151	1.058	2.573
5.148	1.058	2.573
5.151	1.058	2.573
5.150	1.057	2.574
5.152	1.058	2.573
5.151	1.057	2.574
5.151	1.058	2.573
5.150	1.057	2.573
5.152	1.059	2.573
5.150	1.058	2.573
5.152	1.058	2.574
5.153	1.058	2.573
5.151	1.058	2.574
5.149	1.058	2.574
5.154	1.058	2.572
5.152	1.058	2.573
5.151	1.058	2.574
5.151	1.058	2.573
5.150	1.059	2.572
5.148	1.058	2.573
5.151	1.058	2.573
5.148	1.058	2.573
5.151	1.058	2.573
5.151	1.058	2.574
5.149	1.058	2.574
5.149	1.057	2.573
5.150	1.057	2.574
5.151	1.058	2.572
5.151	1.058	2.573
5.151	1.057	2.574
5.152	1.058	2.573
5.149	1.058	2.574
5.151	1.058	2.573
5.149	1.058	2.573
5.151	1.058	2.573
5.151	1.058	2.573
5.152	1.058	2.574
5.151	1.058	2.574
5.150	1.058	2.573
5.150	1.058	2.574
5.151	1.058	2.573
5.152	1.058	2.574
5.151	1.058	2.574
5.152	1.058	2.572
5.150	1.058	2.572
5.152	1.058	2.574
5.153	1.058	2.574
5.152	1.057	2.573
5.153	1.058	2.573
5.152	1.058	2.574
5.152	1.058	2.574
5.150	1.058	2.573
5.149	1.057	2.573
5.151	1.057	2.574
5.149	1.058	2.574
5.151	1.058	2.574
5.152	1.058	2.573
5.150	1.059	2.573
5.150	1.058	2.573
5.151	1.058	2.574
5.153	1.058	2.573
5.153	1.058	2.574
5.153	1.057	2.574
5.151	1.058	2.573
5.152	1.058	2.573
5.155	1.058	2.573
5.149	1.057	2.574
5.152	1.058	2.573
5.151	1.058	2.573
5.154	1.058	2.574
5.152	1.058	2.573
5.150	1.058	2.574
5.153	1.058	2.573
5.150	1.058	2.573
5.150	1.058	2.573
5.152	1.058	2.573
5.152	1.059	2.574
5.153	1.059	2.573
5.152	1.058	2.573
5.153	1.058	2.573
5.153	1.058	2.573
5.152	1.058	2.574
5.153	1.058	2.573
5.153	1.058	2.574
5.153	1.058	2.572
5.152	1.058	2.574
5.154	1.058	2.573
5.155	1.058	2.573
5.152	1.058	2.574
5.150	1.058	2.573
5.152	1.058	2.573
5.152	1.058	2.573
5.155	1.058	2.574
5.152	1.058	2.573
5.151	1.058	2.572
5.152	1.058	2.574
5.152	1.058	2.572
5.152	1.058	2.573
5.153	1.058	2.573
5.154	1.058	2.573
5.152	1.058	2.573
5.153	1.058	2.573
5.152	1.058	2.573
5.152	1.058	2.573
5.150	1.058	2.574
5.152	1.058	2.572
5.153	1.058	2.573
5.153	1.058	2.573
5.150	1.057	2.573
5.153	1.058	2.573
5.149	1.057	2.573
5.155	1.057	2.574
5.151	1.058	2.573
5.155	1.058	2.572
5.152	1.057	2.573
5.154	1.059	2.573
5.151	1.058	2.574
5.152	1.058	2.573
5.151	1.058	2.574
5.154	1.058	2.573
5.153	1.058	2.573
5.155	1.058	2.572
5.152	1.058	2.573
5.151	1.059	2.573
5.154	1.058	2.573
5.153	1.058	2.573
5.153	1.059	2.573
5.152	1.058	2.575
5.154	1.058	2.573
5.154	1.057	2.573
5.154	1.058	2.574
5.153	1.059	2.573
5.154	1.058	2.573
5.151	1.057	2.573
5.153	1.058	2.573
5.152	1.058	2.573
5.155	1.058	2.572
5.151	1.058	2.573
5.154	1.059	2.574
5.152	1.058	2.573
5.154	1.058	2.574
5.154	1.058	2.574
5.152	1.058	2.574
5.154	1.058	2.575
5.152	1.058	2.575
5.155	1.058	2.575
5.152	1.058	2.574
5.152	1.057	2.573
5.155	1.058	2.574
5.153	1.058	2.574
5.153	1.059	2.573
5.155	1.058	2.574
5.153	1.058	2.573
5.153	1.058	2.573
5.153	1.059	2.575
5.154	1.058	2.574
5.153	1.058	2.574
5.153	1.059	2.574
5.153	1.058	2.574
5.153	1.058	2.575
5.152	1.058	2.574
5.153	1.058	2.574
5.156	1.058	2.574
5.149	1.058	2.574
5.154	1.057	2.574
5.153	1.058	2.574
5.153	1.058	2.575
5.153	1.057	2.575
5.155	1.058	2.574
5.153	1.057	2.575
5.153	1.058	2.574
5.153	1.058	2.572
5.155	1.058	2.574
5.154	1.059	2.574
5.156	1.059	2.574
5.154	1.058	2.574
5.154	1.058	2.574
5.154	1.058	2.575
5.154	1.059	2.574
5.151	1.057	2.574
5.155	1.058	2.575
5.155	1.058	2.576
5.155	1.057	2.576
5.154	1.058	2.575
5.152	1.058	2.574
5.153	1.057	2.575
5.154	1.058	2.575
5.151	1.057	2.574
5.152	1.057	2.574
5.153	1.058	2.575
5.151	1.058	2.575
5.153	1.058	2.575
5.152	1.057	2.574
5.157	1.058	2.575
5.153	1.058	2.575
5.154	1.058	2.574
5.153	1.057	2.575
5.156	1.059	2.574
5.155	1.058	2.574
5.156	1.058	2.574
5.151	1.058	2.574
5.154	1.058	2.575
5.151	1.058	2.575
5.153	1.058	2.576
5.157	1.057	2.574
5.152	1.058	2.575
5.154	1.057	2.574
5.155	1.057	2.574
5.155	1.057	2.574
5.154	1.058	2.575
5.155	1.058	2.575
5.152	1.058	2.574
5.153	1.058	2.575
5.154	1.058	2.574
5.154	1.057	2.575
5.152	1.058	2.575
5.154	1.058	2.573
5.153	1.058	2.575
5.154	1.058	2.574
5.153	1.058	2.573
5.154	1.058	2.575
5.157	1.058	2.574
5.153	1.058	2.575
5.153	1.058	2.573
5.153	1.058	2.575
5.154	1.058	2.574
5.156	1.058	2.573
5.154	1.059	2.574
5.156	1.057	2.575
5.156	1.058	2.575
5.155	1.058	2.574
5.153	1.059	2.575
5.153	1.058	2.574
5.153	1.058	2.574
5.155	1.058	2.577
5.154	1.058	2.574
5.155	1.058	2.574
5.151	1.058	2.574
5.154	1.058	2.575
5.154	1.058	2.575
5.152	1.058	2.574
5.153	1.058	2.575
5.154	1.058	2.574
5.154	1.058	2.575
5.155	1.058	2.574
5.155	1.058	2.574
5.153	1.058	2.575
5.154	1.058	2.575
5.153	1.058	2.574
5.155	1.058	2.575
5.156	1.058	2.574
5.155	1.058	2.575
5.155	1.058	2.574
5.153	1.059	2.575
5.152	1.058	2.574
5.156	1.059	2.574
5.155	1.059	2.575
5.156	1.059	2.575
5.154	1.058	2.574
5.155	1.058	2.575
5.154	1.058	2.575
5.156	1.058	2.574
5.157	1.057	2.575
5.154	1.058	2.574
5.154	1.058	2.575
5.154	1.057	2.574
5.154	1.058	2.574
5.154	1.058	2.574
5.154	1.057	2.574
5.153	1.058	2.575
5.154	1.057	2.575
5.153	1.058	2.575
5.156	1.058	2.575
5.154	1.058	2.574
5.156	1.058	2.574
5.156	1.057	2.575
5.157	1.058	2.574
5.154	1.058	2.574
5.155	1.058	2.574
5.156	1.058	2.574
5.159	1.058	2.574
5.156	1.057	2.575
5.158	1.058	2.574
5.154	1.058	2.575
5.155	1.057	2.576
5.154	1.058	2.575
5.157	1.057	2.576
5.156	1.058	2.575
5.155	1.058	2.574
5.155	1.057	2.576
5.154	1.057	2.574
5.157	1.058	2.574
5.154	1.059	2.574
5.158	1.058	2.574
5.155	1.058	2.574
5.156	1.059	2.576
5.156	1.058	2.576
5.156	1.059	2.575
5.155	1.058	2.575
5.153	1.058	2.574
5.155	1.057	2.574
5.156	1.058	2.574
5.154	1.058	2.575
5.157	1.058	2.575
5.157	1.058	2.575
5.157	1.058	2.574
5.154	1.058	2.574
5.158	1.058	2.575
5.155	1.058	2.575
5.159	1.058	2.575
5.155	1.057	2.574
5.155	1.058	2.575
5.157	1.057	2.576
5.154	1.058	2.574
5.157	1.058	2.576
5.157	1.058	2.576
5.157	1.058	2.574
5.157	1.058	2.576
5.156	1.058	2.575
5.156	1.058	2.576
5.156	1.058	2.577
5.156	1.058	2.575
5.153	1.059	2.575
5.158	1.058	2.576
5.156	1.058	2.575
5.157	1.058	2.576
5.155	1.058	2.576
5.155	1.058	2.574
5.154	1.057	2.574
5.158	1.058	2.576
5.155	1.058	2.576
5.156	1.059	2.575
5.156	1.058	2.572
5.158	1.058	2.576
5.155	1.059	2.575
5.155	1.058	2.576
5.156	1.059	2.576
5.160	1.058	2.576
5.156	1.059	2.575
5.157	1.058	2.576
5.155	1.058	2.576
5.157	1.058	2.576
5.156	1.058	2.576
5.157	1.058	2.576
5.153	1.058	2.576
5.157	1.058	2.575
5.153	1.058	2.575
5.156	1.058	2.575
5.155	1.058	2.575
5.157	1.058	2.577
5.158	1.058	2.576
5.154	1.058	2.577
5.154	1.058	2.576
5.156	1.059	2.575
5.157	1.058	2.576
5.157	1.058	2.575
5.160	1.058	2.577
5.157	1.058	2.575
5.157	1.058	2.576
5.156	1.058	2.576
5.158	1.058	2.575
5.157	1.058	2.575
5.158	1.058	2.575
5.157	1.057	2.576
5.156	1.058	2.575
5.155	1.058	2.576
5.157	1.058	2.576
5.155	1.058	2.575
5.157	1.058	2.576
5.156	1.058	2.575
5.154	1.057	2.576
5.154	1.058	2.575
5.157	1.058	2.575
5.155	1.058	2.576
5.154	1.058	2.575
5.155	1.058	2.575
5.156	1.058	2.576
5.158	1.058	2.576
5.156	1.058	2.576
5.158	1.059	2.576
5.156	1.058	2.576
5.158	1.058	2.576
5.157	1.058	2.576
5.159	1.058	2.575
5.156	1.058	2.576
5.157	1.058	2.577
5.158	1.057	2.576
5.156	1.058	2.576
5.156	1.058	2.576
5.158	1.057	2.577
5.160	1.058	2.575
5.159	1.058	2.576
5.156	1.057	2.576
5.157	1.058	2.575
5.157	1.058	2.576
5.159	1.058	2.575
5.155	1.058	2.575
5.157	1.058	2.576
5.155	1.059	2.577
5.156	1.059	2.576
5.155	1.058	2.576
5.159	1.059	2.576
5.158	1.058	2.576
5.157	1.058	2.576
5.154	1.058	2.575
5.158	1.058	2.576
5.155	1.058	2.575
5.157	1.058	2.575
5.157	1.058	2.576
5.159	1.058	2.574
5.154	1.058	2.576
5.158	1.058	2.574
5.158	1.058	2.575
5.157	1.059	2.576
5.155	1.059	2.575
5.158	1.059	2.577
5.157	1.059	2.576
5.157	1.058	2.574
5.157	1.058	2.576
5.157	1.058	2.574
5.155	1.058	2.575
5.158	1.058	2.576
5.160	1.058	2.576
5.159	1.058	2.576
5.158	1.058	2.576
5.156	1.058	2.576
5.158	1.058	2.575
5.157	1.058	2.575
5.156	1.058	2.576
5.156	1.058	2.576
5.158	1.058	2.575
5.156	1.057	2.576
5.159	1.058	2.577
5.157	1.058	2.576
5.157	1.058	2.576
5.156	1.058	2.575
5.156	1.058	2.576
5.157	1.058	2.575
5.158	1.058	2.577
5.158	1.057	2.576
5.159	1.058	2.576
5.157	1.058	2.576
5.161	1.058	2.576
5.158	1.058	2.576
5.160	1.057	2.575
5.156	1.058	2.576
5.158	1.058	2.576
5.157	1.058	2.576
5.159	1.058	2.576
5.158	1.058	2.575
5.157	1.058	2.575
5.154	1.058	2.575
5.158	1.058	2.576
5.156	1.058	2.575
5.159	1.058	2.575
5.157	1.058	2.576
5.158	1.058	2.576
5.158	1.057	2.575
5.158	1.058	2.576
5.156	1.059	2.576
5.158	1.058	2.575
5.159	1.058	2.575
5.156	1.058	2.576
5.159	1.058	2.575
5.159	1.058	2.576
5.159	1.058	2.576
5.158	1.058	2.576
5.157	1.058	2.576
5.160	1.057	2.577
5.161	1.058	2.576
5.157	1.058	2.575
5.157	1.058	2.578
5.155	1.058	2.577
5.158	1.058	2.576
5.160	1.058	2.577
5.158	1.058	2.576
5.159	1.058	2.577
5.159	1.058	2.577
5.156	1.058	2.577
5.161	1.057	2.577
5.159	1.058	2.577
5.160	1.058	2.576
5.158	1.058	2.577
5.158	1.058	2.577
5.157	1.058	2.576
5.156	1.058	2.577
5.157	1.058	2.577
5.157	1.058	2.577
5.158	1.058	2.577
5.160	1.058	2.577
5.159	1.058	2.577
5.158	1.057	2.576
5.159	1.058	2.578
5.161	1.058	2.577
5.158	1.058	2.577
5.159	1.058	2.579
5.157	1.058	2.577
5.158	1.058	2.577
5.160	1.058	2.577
5.159	1.058	2.576
5.156	1.058	2.577
5.160	1.058	2.576
5.160	1.058	2.577
5.159	1.058	2.577
5.160	1.057	2.577
5.159	1.058	2.577
5.160	1.058	2.577
5.159	1.058	2.578
5.160	1.058	2.577
5.160	1.058	2.577
5.159	1.058	2.577
5.160	1.057	2.577
5.160	1.058	2.577
5.161	1.058	2.577
5.162	1.058	2.577
5.159	1.057	2.577
5.158	1.058	2.576
5.159	1.058	2.577
5.158	1.058	2.577
5.157	1.058	2.576
5.160	1.058	2.577
5.161	1.058	2.577
5.161	1.058	2.577
5.157	1.058	2.577
5.159	1.058	2.577
5.158	1.058	2.576
5.159	1.058	2.576
5.159	1.058	2.577
5.161	1.058	2.577
5.158	1.058	2.576
5.159	1.058	2.577
5.157	1.058	2.576
5.159	1.057	2.576
5.157	1.058	2.577
5.160	1.058	2.577
5.158	1.058	2.577
5.159	1.058	2.576
5.159	1.058	2.578
5.161	1.058	2.577
5.159	1.058	2.577
5.160	1.057	2.577
5.159	1.058	2.577
5.160	1.058	2.577
5.162	1.058	2.577
5.161	1.058	2.577
5.159	1.058	2.577
5.160	1.058	2.577
5.158	1.058	2.577
5.161	1.057	2.577
5.161	1.058	2.577
5.160	1.058	2.576
5.160	1.058	2.578
5.162	1.058	2.577
5.160	1.057	2.577
5.161	1.058	2.577
5.160	1.058	2.576
5.159	1.058	2.577
5.157	1.058	2.577
5.162	1.058	2.577
5.159	1.058	2.577
5.161	1.058	2.576
5.159	1.058	2.577
5.159	1.058	2.576
5.156	1.058	2.577
5.160	1.058	2.577
5.159	1.058	2.577
5.160	1.058	2.577
5.162	1.057	2.577
5.160	1.058	2.577
5.158	1.058	2.575
5.159	1.058	2.577
5.160	1.057	2.577
5.162	1.058	2.577
5.160	1.058	2.577
5.162	1.058	2.577
5.160	1.058	2.578
5.160	1.058	2.576
5.160	1.058	2.578
5.162	1.058	2.576
5.161	1.058	2.577
5.161	1.058	2.576
5.163	1.058	2.577
5.161	1.058	2.578
5.163	1.058	2.576
5.161	1.058	2.577
5.161	1.058	2.576
5.160	1.058	2.577
5.161	1.058	2.577
5.158	1.058	2.576
5.160	1.058	2.579
5.160	1.058	2.577
5.160	1.058	2.577
5.161	1.058	2.577
5.161	1.058	2.577
5.162	1.057	2.578
5.162	1.058	2.577
5.161	1.059	2.577
5.161	1.059	2.577
5.161	1.059	2.577
5.162	1.059	2.577
5.162	1.058	2.577
5.161	1.058	2.577
5.159	1.058	2.576
5.160	1.057	2.578
5.159	1.058	2.577
5.163	1.058	2.577
5.162	1.057	2.577
5.162	1.058	2.576
5.160	1.058	2.577
5.160	1.057	2.577
5.162	1.058	2.577
5.159	1.058	2.577
5.160	1.058	2.577
5.159	1.058	2.577
5.163	1.059	2.577
5.160	1.058	2.578
5.161	1.059	2.576
5.161	1.058	2.579
5.159	1.058	2.575
5.161	1.059	2.577
5.160	1.058	2.578
5.161	1.058	2.577
5.160	1.058	2.577
5.160	1.058	2.577
5.159	1.058	2.577
5.160	1.058	2.577
5.161	1.058	2.576
5.162	1.058	2.577
5.162	1.058	2.577
5.160	1.057	2.577
5.162	1.058	2.577
5.161	1.058	2.577
5.164	1.058	2.577
5.161	1.058	2.577
5.163	1.058	2.575
5.161	1.058	2.578
5.163	1.058	2.577
5.162	1.058	2.576
5.161	1.058	2.578
5.160	1.058	2.577
5.161	1.059	2.577
5.159	1.058	2.578
5.160	1.059	2.577
5.159	1.058	2.579
5.163	1.057	2.577
5.159	1.058	2.577
5.163	1.058	2.577
5.161	1.058	2.576
5.164	1.058	2.577
5.162	1.058	2.576
5.161	1.059	2.577
5.161	1.058	2.577
5.162	1.058	2.578
5.160	1.058	2.577
5.161	1.057	2.577
5.162	1.059	2.577
5.163	1.058	2.579
5.159	1.058	2.577
5.161	1.059	2.577
5.162	1.058	2.577
5.159	1.058	2.577
5.162	1.058	2.576
5.162	1.058	2.577
5.165	1.058	2.577
5.156	1.059	2.577
5.161	1.058	2.577
5.162	1.059	2.577
5.164	1.058	2.578
5.162	1.058	2.577
5.162	1.058	2.577
5.160	1.058	2.577
5.164	1.058	2.577
5.158	1.058	2.577
5.162	1.059	2.576
5.162	1.058	2.576
5.160	1.058	2.578
5.161	1.059	2.578
5.161	1.058	2.577
5.163	1.058	2.576
5.161	1.058	2.576
5.164	1.058	2.578
5.163	1.058	2.577
5.161	1.058	2.577
5.162	1.057	2.577
5.163	1.058	2.577
5.162	1.058	2.578
5.162	1.058	2.577
5.165	1.058	2.576
5.161	1.058	2.579
5.162	1.058	2.577
5.159	1.058	2.577
5.161	1.058	2.579
5.165	1.058	2.578
5.163	1.058	2.578
5.162	1.058	2.578
5.164	1.059	2.579
5.162	1.058	2.580
5.162	1.058	2.579
5.161	1.058	2.578
5.162	1.058	2.578
5.160	1.059	2.577
5.161	1.059	2.578
5.163	1.058	2.579
5.162	1.058	2.578
5.164	1.057	2.579
5.162	1.058	2.577
5.160	1.058	2.577
5.163	1.058	2.578
5.162	1.058	2.578
5.161	1.058	2.578
5.162	1.058	2.578
5.162	1.058	2.578
5.165	1.058	2.578
5.163	1.058	2.577
5.164	1.058	2.578
5.162	1.058	2.578
5.163	1.058	2.578
5.161	1.058	2.579
5.163	1.058	2.578
5.160	1.058	2.578
5.165	1.058	2.579
5.162	1.058	2.578
5.165	1.058	2.579
5.162	1.058	2.579
5.164	1.058	2.578
5.163	1.058	2.578
5.162	1.058	2.578
5.163	1.058	2.578
5.164	1.058	2.578
5.164	1.058	2.578
5.162	1.058	2.579
5.162	1.057	2.578
5.162	1.058	2.577
5.162	1.058	2.579
5.163	1.058	2.578
5.162	1.058	2.578
5.164	1.058	2.578
5.163	1.059	2.578
5.166	1.058	2.578
5.162	1.058	2.578
5.163	1.058	2.577
5.162	1.058	2.579
5.163	1.058	2.578
5.160	1.058	2.577
5.163	1.058	2.579
5.162	1.058	2.578
5.165	1.058	2.578
5.161	1.058	2.579
5.162	1.058	2.577
5.162	1.057	2.581
5.163	1.058	2.577
5.162	1.058	2.577
5.164	1.058	2.578
5.162	1.058	2.578
5.162	1.058	2.578
5.162	1.058	2.578
5.165	1.058	2.578
5.163	1.058	2.578
5.162	1.058	2.577
5.162	1.057	2.578
5.164	1.058	2.578
5.162	1.058	2.578
5.163	1.058	2.578
5.163	1.058	2.579
5.161	1.058	2.579
5.167	1.058	2.579
5.162	1.058	2.578
5.165	1.058	2.579
5.163	1.058	2.578
5.164	1.058	2.577
5.163	1.057	2.579
5.162	1.058	2.578
5.164	1.058	2.578
5.164	1.057	2.578
5.162	1.058	2.578
5.164	1.058	2.578
5.162	1.057	2.578
5.162	1.058	2.578
5.161	1.058	2.579
5.163	1.058	2.578
5.163	1.058	2.578
5.163	1.058	2.578
5.164	1.058	2.578
5.165	1.058	2.578
5.163	1.058	2.579
5.165	1.059	2.577
5.164	1.058	2.578
5.167	1.058	2.579
5.163	1.058	2.577
5.162	1.058	2.578
5.163	1.058	2.579
5.165	1.057	2.578
5.164	1.058	2.579
5.162	1.058	2.578
5.164	1.058	2.578
5.165	1.058	2.578
5.165	1.058	2.578
5.163	1.058	2.579
5.165	1.058	2.578
5.163	1.057	2.578
5.165	1.058	2.578
5.164	1.059	2.578
5.165	1.058	2.578
5.163	1.058	2.577
5.165	1.058	2.578
5.164	1.058	2.578
5.166	1.058	2.578
5.164	1.058	2.578
5.164	1.058	2.578
5.165	1.059	2.578
5.165	1.058	2.579
5.166	1.058	2.578
5.162	1.058	2.578
5.163	1.058	2.579
5.166	1.058	2.577
5.165	1.058	2.578
5.167	1.058	2.578
5.163	1.058	2.578
5.167	1.059	2.578
5.164	1.058	2.578
5.165	1.058	2.578
5.167	1.058	2.578
5.165	1.058	2.579
5.164	1.058	2.578
5.165	1.058	2.577
5.162	1.058	2.578
5.165	1.058	2.579
5.162	1.058	2.578
5.164	1.057	2.578
5.163	1.058	2.578
5.166	1.058	2.578
5.164	1.058	2.578
5.163	1.058	2.578
5.164	1.058	2.578
5.165	1.058	2.576
5.164	1.058	2.576
5.166	1.058	2.578
5.163	1.058	2.579
5.163	1.058	2.577
5.162	1.059	2.578
5.165	1.058	2.578
5.164	1.058	2.577
5.168	1.057	2.578
5.167	1.058	2.579
5.163	1.058	2.577
5.169	1.058	2.579
5.167	1.058	2.578
5.167	1.058	2.582
5.165	1.058	2.578
5.165	1.058	2.578
5.164	1.057	2.579
5.166	1.058	2.578
5.164	1.058	2.578
5.167	1.058	2.579
5.163	1.059	2.578
5.166	1.058	2.579
5.164	1.058	2.578
5.165	1.058	2.577
5.164	1.058	2.578
5.166	1.057	2.578
5.165	1.058	2.578
5.166	1.059	2.578
5.165	1.058	2.579
5.166	1.058	2.579
5.164	1.058	2.578
5.164	1.057	2.577
5.167	1.058	2.579
5.167	1.058	2.579
5.163	1.058	2.578
5.164	1.058	2.579
5.166	1.058	2.577
5.165	1.058	2.578
5.164	1.058	2.578
5.167	1.058	2.578
5.166	1.058	2.579
5.163	1.058	2.578
5.166	1.058	2.578
5.167	1.058	2.578
5.167	1.059	2.578
5.163	1.058	2.579
5.165	1.059	2.579
5.164	1.058	2.578
5.167	1.058	2.578
5.165	1.058	2.579
5.168	1.058	2.579
5.165	1.058	2.578
5.167	1.058	2.578
5.165	1.058	2.578
5.168	1.058	2.579
5.166	1.058	2.578
5.166	1.058	2.578
5.164	1.058	2.577
5.168	1.058	2.578
5.166	1.058	2.578
5.168	1.058	2.577
5.165	1.058	2.580
5.167	1.059	2.580
5.166	1.058	2.578
5.168	1.058	2.578
5.165	1.058	2.578
5.165	1.058	2.578
5.166	1.059	2.579
5.166	1.059	2.580
5.167	1.058	2.580
5.167	1.059	2.580
5.167	1.059	2.578
5.167	1.058	2.577
5.165	1.059	2.578
5.166	1.058	2.580
5.165	1.058	2.580
5.166	1.058	2.579
5.164	1.057	2.580
5.167	1.058	2.578
5.165	1.059	2.578
5.164	1.058	2.580
5.164	1.059	2.578
5.166	1.058	2.579
5.164	1.058	2.578
5.165	1.058	2.579
5.168	1.058	2.579
5.168	1.058	2.578
